call_id,customer_id,call_type,duration_min,date,cell_tower_id
d055bf6e-31a0-4b57-8745-efb5bb46e9a7,C01443,voice,38.42,2025-03-04,T122
fd436321-8dbe-4c4c-898b-7d42dd5101b4,C02067,voice,29.66,2025-04-29,T089
e1de1ec6-aa4e-4995-80a9-9f9dc99c8c2a,C09208,voice,46.11,2025-03-28,T039
83650d72-35ab-496a-a548-0580b5977927,C03916,data,28.03,2025-08-24,T088
5e5b2f17-1e1d-452d-9f92-372a8fbb40d8,C02456,data,23.78,2025-06-04,T122
ca738a6a-d1d6-4281-9823-0f3c60acf625,C03760,SMS,53.27,2025-04-14,T061
21a336d0-d973-49e6-b5cd-136d1a5d79a5,C06135,voice,9.04,2024-11-25,T155
91b390e5-48fb-4668-ab27-53be107559b2,C01016,voice,51.88,2025-02-04,T016
2a6c6df2-ac27-4e5c-adb3-70f331eab870,C01370,SMS,12.38,2025-04-26,T117
558105d4-2715-49c4-b003-76ed064f3e6e,C01469,voice,54.43,2024-12-12,T195
38f2b441-4756-4325-8fcc-c9991b9c9ad0,C01591,SMS,11.53,2025-07-30,T117
1221dc8b-5823-4379-823e-8152ab538960,C08804,data,21.74,2025-08-22,T104
549b3682-97b5-4537-812f-2e5ff41338d5,C08024,SMS,29.98,2025-07-03,T033
7b400ae2-72c7-4430-ae86-042abc523b76,C00860,data,54.21,2025-04-02,T118
c2a71481-386e-48b7-a1f2-f979c9a66088,C03520,data,46.51,2025-01-09,T102
b304f39b-da8f-4861-89a2-2f26d7b84b35,C00268,voice,48.12,2025-02-21,T028
494d9496-0e6e-412d-9a08-d1ea6b32fc8b,C03122,voice,32.68,2025-08-05,T103
bcd105af-a7eb-46b9-b255-b7b5d314533a,C08334,SMS,51.22,2025-09-09,T200
b3c67a0b-2c95-4f46-839c-f2fc3ef2d8d7,C02158,SMS,48.94,2025-04-07,T060
6a70b434-69b4-43c1-ab26-3e383ac59ddc,C02756,SMS,10.81,2025-04-09,T013
3385d6bc-6439-4351-a0ff-02be8c5e1692,C02084,data,3.94,2025-06-05,T145
7c716067-a3fc-44f2-a89a-55c15b7d297c,C01576,SMS,51.75,2024-10-30,T191
743fec2d-6993-4529-b122-d893718b6a91,C08343,data,50.44,2025-01-08,T088
cf260e0d-2b3a-4892-a3d4-542af7ca4ec7,C07234,data,30.46,2025-06-05,T006
312f1aba-e03c-48a6-89d7-0d0fec338f60,C08205,voice,35.45,2025-01-26,T021
9086f43b-0fc9-4f73-a115-fa50b09a6f57,C05500,data,8.71,2024-12-30,T150
7de4eda8-9cb9-4f05-a1f5-ca10e0f3e0b8,C04328,data,37.97,2025-04-12,T029
0c86aade-5911-489e-8ce9-8ef85eb05064,C05582,voice,19.6,2024-10-13,T195
79d6f194-fc8e-414d-9a3e-a443efc38120,C07447,voice,18.48,2025-05-10,T001
22289634-68a2-44a3-a6c3-65b5ddef692b,C09879,voice,39.75,2025-02-05,T176
9dc71701-f2b9-450b-b2df-a31187319790,C09537,SMS,2.34,2025-03-22,T187
a53ab312-603c-42aa-a3cd-5b5c1ef879f7,C02144,SMS,36.25,2025-04-16,T093
9cd3a74b-8f91-4893-a7df-a63d91a8eae5,C03327,voice,19.21,2025-08-07,T134
cbb086d5-8eb8-4340-bed9-4d7ea970dc0b,C02985,SMS,31.66,2024-10-23,T045
240d17c7-f110-4485-a5f1-75b7907aab93,C06049,data,26.6,2025-04-12,T083
dca9cc51-731b-4227-8193-e92c00d119e5,C05383,data,44.1,2024-11-03,T154
8b39f6eb-a872-4d65-a598-3ae6a1e5b3a5,C06772,data,6.03,2024-11-20,T121
654e543c-5964-4fd0-b653-e5731d9b8695,C03630,SMS,48.94,2025-07-23,T099
60ec0137-8c2d-412a-82f7-9121523c4649,C01553,data,26.11,2025-04-14,T058
6ca40e58-ea93-442f-abe3-98712824a33d,C00686,SMS,47.93,2024-12-17,T129
ec1ddf9c-1b1d-4aa0-9f7b-2883791868b7,C00639,data,8.21,2025-09-17,T021
14c37b76-b8c3-40d1-9d37-b6daa88a6800,C00581,data,45.67,2025-05-24,T029
acdb2a83-1465-4329-be08-bd0d65203992,C07632,voice,54.72,2025-03-24,T062
d2955e4e-e886-47e0-ae3a-68c06ebf788b,C06037,data,2.33,2025-02-13,T042
3af5c285-854d-426b-abf0-a778189e3958,C04758,voice,46.94,2025-02-03,T080
8f92fba3-cf08-4c0c-b6d9-8a3f79d4672d,C00349,data,15.07,2025-01-03,T015
757ce7c5-daac-4040-85b8-8b7d1fce5fd2,C04961,SMS,56.75,2024-09-30,T126
0fe00850-7b43-47e2-89e6-b9abdf8d04e4,C03392,SMS,17.83,2024-10-20,T052
68d0779b-dd17-49ce-8226-d7775d954f92,C04846,data,23.3,2025-08-08,T097
0154caf4-ea11-46e1-8ed8-4bb85c08dcb7,C01380,voice,27.05,2025-01-06,T058
d474843b-51bb-4433-90ba-d48cd47015da,C05377,SMS,27.94,2025-08-17,T006
5e14da44-fd1a-4c18-942e-516ef2cbdccc,C02492,voice,52.65,2025-01-19,T169
6fe33026-b203-4f2f-a11d-0ec32dd89a21,C07094,voice,7.87,2025-03-03,T164
53eccd06-1177-4b2e-b23d-85d8412b2d5d,C08849,SMS,11.35,2025-08-10,T104
03cf371c-7527-4af4-9bfd-9664f0356e80,C00058,SMS,21.22,2025-07-09,T154
9e0bc852-11d9-43a7-9f02-550098268946,C00149,data,58.13,2024-10-13,T176
9b6723c8-d339-42e4-b55c-d77af99d4b07,C03733,voice,27.81,2025-04-18,T184
13cf8a68-a2d0-4853-98c4-2a7f4788af3d,C06080,data,7.91,2025-03-13,T005
359306c2-fa10-4f5e-ab34-c422edcee0f8,C01180,SMS,28.62,2025-08-28,T183
c1f205e9-137f-490f-b472-76778d6ea723,C05628,data,0.66,2025-04-05,T076
0b5b13cd-b512-4665-80af-6fb807d2e287,C02421,data,58.18,2025-07-09,T017
c7db0061-6647-47e5-9488-805a97b2709f,C05787,data,10.84,2024-12-09,T005
90211463-a080-41ea-9c3c-57c2cc5b4fc4,C04190,voice,4.7,2025-01-11,T190
38c43d0c-54e6-4858-b60d-1e9b43006306,C09147,data,35.6,2024-11-19,T141
f7f32822-162d-4b07-8fb1-895028427562,C03278,data,26.35,2025-03-24,T045
d9eb16c3-4238-4a41-85f5-e2c2a9622079,C06894,SMS,29.42,2024-10-27,T192
671bf36b-f0b6-498e-a6b8-4134160c26aa,C01420,data,5.69,2025-02-22,T184
cc7c1df5-c125-4ee8-983d-a490d853dd9e,C07350,SMS,47.13,2025-03-22,T198
6e0d5ccb-91ca-486e-9cfb-8db2fc7f4868,C00527,SMS,30.09,2025-08-22,T080
a9003c9b-15c5-464e-9ad5-3bfff21a5532,C07431,SMS,38.3,2024-12-09,T085
b1ee8617-3365-441b-8652-6046bccbf9e0,C09170,SMS,3.34,2025-05-23,T026
2f60e50a-b84b-40da-a571-0406e51743eb,C02103,data,50.75,2025-09-14,T082
7e114fac-ed86-481a-9b32-2bb4a372b2f6,C06677,SMS,19.98,2025-02-10,T141
f7762c33-9ad7-4c68-b1c6-b3be0d7d1446,C08436,voice,37.79,2025-09-02,T185
2577e729-3b00-4750-a3cf-f9a7cca493bf,C03923,voice,8.86,2025-03-15,T198
a2a30f95-b248-4e76-b0fc-15652024b8cc,C04320,SMS,9.96,2025-02-08,T026
b8914b60-b865-45b6-88af-792010f07aa3,C02044,voice,57.53,2024-11-17,T028
496ddfaa-5437-43cf-8121-e645d89b6885,C00343,SMS,53.35,2025-03-05,T009
873b78c0-f746-461b-acff-0a081061cdc7,C07115,voice,41.95,2025-04-29,T005
598671a9-5b1d-4ac3-ae89-e6f166cd36e9,C02225,data,36.49,2024-11-17,T116
0977210b-2dab-49c0-a4d3-b6ba89948b64,C02225,SMS,25.58,2025-03-08,T111
44f72b71-ca53-4a00-932b-d30b6efbff8e,C00807,data,58.55,2024-11-13,T056
02ee5ad5-07a9-4054-b222-7e551290f792,C05578,voice,16.23,2025-05-28,T086
c9b037e3-8b4a-46a1-8a66-3bc8180c9a8b,C03219,data,18.78,2025-04-07,T055
76342dd9-4623-4353-a88f-c5a490d7c491,C05759,voice,59.65,2025-06-09,T145
ebec4c50-7347-4102-987b-1677cfa109b0,C00859,SMS,19.45,2025-04-18,T019
dd326c51-818f-484c-9021-d6ec29913eae,C02831,SMS,21.53,2025-07-29,T046
d3565194-1be9-45b8-8778-8d5c06245c29,C03745,voice,27.56,2025-05-17,T141
0996640f-6490-49d5-81be-926d3d13f8d3,C03433,SMS,16.8,2024-11-26,T053
200bf0a3-68c4-4d38-b825-06bd92d19a99,C01916,voice,37.08,2025-08-19,T165
b5286877-ab86-4447-8dc8-dbcf6c297259,C07005,voice,50.82,2025-02-28,T033
46198513-d2f4-4a32-81a7-bee5eec73937,C09771,SMS,26.52,2024-09-26,T066
9a18a198-d80d-4f0e-9bd9-0ecbc6b0a217,C04024,data,2.59,2025-05-26,T102
e8f39c4b-f567-4756-9661-7b22f13e0529,C06867,SMS,31.87,2025-07-30,T189
736c8843-c38a-4d3a-9656-37ca59943cff,C06805,SMS,26.9,2025-08-12,T035
fd130287-1de6-4600-aef8-b7db0ff58e13,C07390,SMS,13.24,2025-08-20,T173
82a8876e-60e0-4153-98ba-c3985ffe3c63,C02398,voice,42.67,2025-03-27,T013
0c167a24-2cee-43f8-ab0d-f038d02ddb9a,C07975,voice,39.65,2025-01-15,T054
839c2595-73c7-4624-a383-a92ffc61c304,C04804,voice,7.74,2025-04-01,T042
cd24ac4e-a8eb-4062-8c90-90bd1711f485,C02217,data,52.16,2025-01-18,T142
f5ae47e1-1099-4a13-8b96-b199181917be,C07870,voice,1.61,2024-10-02,T009
f372cc08-2fbf-412e-8c60-92bcb1f24930,C08697,data,41.01,2025-02-14,T152
fb677f35-bc3b-411c-a45c-3a8552325409,C06789,voice,15.69,2025-02-04,T076
b87309d1-e887-4847-a84e-9d055bc3a3c3,C01987,SMS,27.77,2025-02-26,T163
ac5342a5-8cd0-45ad-b1a4-9adc09299ce2,C06071,voice,32.78,2024-11-26,T146
4cc6b82e-43cc-4928-bf38-4e3e91f5b43b,C00935,voice,27.0,2025-06-14,T127
0c26ad5b-afd9-46ef-87bb-f0b8d377f903,C08375,SMS,14.39,2025-05-15,T168
7aa44bd4-87d8-4938-8190-f15bb798d70c,C06170,SMS,15.25,2024-12-11,T084
df44dee4-d769-43b6-90a4-187702fd85c3,C01531,SMS,57.19,2025-08-12,T001
9db0db36-7719-47a6-9135-54fffa782f17,C09266,data,5.46,2025-06-11,T041
5785a05b-7476-4e69-975e-68b8d293b353,C09289,SMS,6.82,2025-06-19,T015
42beb8e1-e02f-43e1-96d8-6589da925810,C03027,data,5.72,2025-02-19,T009
5e71dba4-1041-4190-b219-ffb54976e64f,C02970,SMS,42.79,2024-11-29,T043
2fbeb6fd-a4c9-4e1c-8c75-5cf0d2d14c91,C08361,voice,45.06,2025-02-05,T091
a45ab58d-0cc0-4343-8262-364fe03b26b0,C01005,SMS,57.6,2025-09-03,T069
8de85242-9717-44f5-a00d-5d70f8bbdd8d,C08836,SMS,46.5,2024-11-15,T057
f2d25d8d-6b50-4e41-864f-03fd167043e8,C08493,voice,22.77,2025-06-25,T162
15312aa8-88fd-4627-aaf4-62b9f6bf62b0,C06599,voice,3.56,2025-08-06,T147
d6aaef20-a6ac-40e9-bb2d-3e37748bb36e,C01887,SMS,20.66,2024-12-02,T005
f19e147d-9e9c-438f-b1e6-f30caba64746,C07836,voice,39.66,2025-02-09,T041
467de972-d7d6-48f0-876b-7cbf661e40ee,C03037,voice,24.68,2024-10-20,T012
0cba4d42-ddb6-436f-95f2-232701668498,C05237,SMS,43.87,2024-10-21,T017
43c6f37c-b53b-4ae7-bbb6-cb8e81ba476d,C02821,data,24.08,2025-01-02,T035
0fdd5a78-2a51-4622-b08e-4c269e4c21c2,C01703,SMS,11.72,2025-05-24,T035
110f0c77-d9df-4504-bbc4-d631a0fc77db,C04840,voice,12.49,2025-09-07,T009
7c28dc95-b1bf-4f1a-b7a3-aca582512f6c,C08289,data,31.9,2025-08-03,T037
9cf4d316-8879-4465-bcc2-6927f2fbe811,C01109,data,6.22,2025-08-06,T148
7edef2ce-3523-4a0b-a6ec-729c56b00eb7,C09669,data,21.64,2025-03-24,T171
88966d4d-b413-4f01-9388-7250f4e51eb9,C01793,data,52.5,2025-01-20,T178
65264717-deae-4fb3-9c3a-3781109faba8,C00820,data,27.48,2025-09-22,T047
4f628995-4b61-4da7-8a3b-f7562702e18b,C00131,SMS,46.01,2025-01-24,T070
462869fe-61e0-4279-8f99-3a04ebd01f66,C09766,voice,58.18,2025-06-07,T035
e0b0ea8b-7d15-446d-9ca9-290cd9479921,C03834,SMS,45.19,2025-03-15,T013
fada058d-7850-4108-9bd2-35418a85cccf,C04158,SMS,3.09,2025-04-28,T186
0ef340cd-e158-4ee3-9208-d532f99188c8,C03952,SMS,2.96,2024-12-11,T023
b3bd3363-eeb3-4fea-b844-3789ba05e124,C05361,SMS,9.02,2025-04-05,T042
533482da-9408-4d8f-9d70-35f28f21d82b,C00404,data,41.98,2025-08-09,T185
c54203c7-1957-4a47-8271-3e7a04dc23ca,C07033,SMS,7.93,2025-02-06,T178
b1c346a5-bb93-4a0c-9194-7339a5143c9c,C04552,SMS,55.91,2025-02-13,T035
5a7049cb-ad40-4af9-b507-7df9ce84e3e8,C00263,voice,23.78,2024-12-31,T137
35bdf827-9245-4366-81ae-11859637b296,C09559,SMS,21.68,2024-11-28,T119
8ebf247b-9980-4b93-a31f-c6250abc400a,C09674,voice,52.7,2025-08-23,T061
c2b8ee50-6d26-4f7e-bf41-ed5098421d6b,C07020,SMS,10.82,2025-01-21,T049
3beed717-2b17-426b-90d8-7f2153d66948,C09294,SMS,56.06,2025-02-09,T080
42688656-b67c-4540-a82c-60e12c06f5f0,C00323,data,44.93,2025-09-06,T105
73f9e671-b31e-4719-9c13-70fa72ce6087,C07868,voice,30.99,2025-07-31,T127
f3a41fe9-511b-45a0-bec0-438d12e15061,C04306,SMS,21.82,2025-09-14,T132
96b5a4c7-891f-46e1-8147-29d8b1f91ceb,C02993,data,18.97,2025-04-21,T067
31e9fe09-0bc1-4d56-b243-c7317f22982c,C09564,data,4.79,2025-07-31,T199
64104a0c-de94-4208-a3e8-cd777a2b1078,C07735,voice,24.0,2024-11-12,T172
85312f2b-8116-40f9-b74f-cbe61fb38d16,C05706,SMS,26.78,2025-08-31,T151
ac5f5470-34e3-48b7-b09e-d3109acfb57e,C04652,data,15.78,2025-09-07,T184
44f57082-ee49-481e-8d3e-b1f01323d129,C08112,data,22.83,2025-01-15,T147
b81b2a1f-df58-4bfe-b31c-9a85ed3a6bba,C03458,SMS,3.0,2025-06-06,T042
4fccd9ae-9b16-43a6-bc87-3b93be4d9865,C05773,data,35.34,2025-03-15,T042
ebc8d94f-a8b6-4620-999d-8e5063f5bec2,C00039,data,47.83,2024-12-21,T090
7845ba38-bd33-40e0-947c-144a240566f6,C07815,SMS,48.01,2024-11-30,T123
48cec0e9-e57f-40fb-8876-d8050c8f4d3d,C00421,voice,53.24,2025-07-06,T055
22a864cf-9fe4-486a-87d0-ea6fd44669b0,C01130,voice,54.78,2025-01-31,T173
206d8826-a639-440a-87e1-a71b264cc3e1,C05657,SMS,42.43,2025-04-06,T048
cb36134b-bde1-4a3d-95e7-99453aac52d7,C06378,data,6.05,2024-10-07,T067
fcc06c18-c7fc-4bfd-8dc7-3b3d8fa75c4b,C03472,data,20.18,2024-09-25,T119
ea973761-3c35-4b6a-a53c-0b18579276da,C09429,voice,19.2,2025-02-06,T187
edde2b72-4ee3-4ae4-bc31-43d83fcf2e82,C01148,voice,14.95,2025-04-15,T111
c07e4df2-ee85-43c7-b14a-e7f948fc7a68,C09621,data,33.78,2025-05-28,T180
94c2132c-4d41-466b-82bf-6dd6258454fa,C03997,SMS,3.43,2025-09-14,T079
a0c09574-7f41-4504-8a19-ece67ba7697d,C03740,SMS,31.88,2025-07-13,T009
5bae8d2c-8351-4a54-aec0-70112d30c64f,C06975,voice,1.8,2025-02-22,T156
d2aea1c1-5d6e-4279-9b6c-ffe2f7f4187b,C02262,SMS,27.6,2025-06-21,T092
b040df3a-5be6-47d8-b210-af6b03a9405e,C05047,data,25.44,2024-11-12,T158
027ef769-e539-42b6-bcae-e612479b0f0d,C01432,data,21.81,2025-01-12,T054
d22c0fcb-a709-4845-be77-12d84b89d5d8,C00748,data,53.14,2025-01-13,T009
c09403f2-43e5-402c-ab2a-c7714679d921,C09818,SMS,22.82,2025-02-03,T068
9cc5c20a-3a51-4eb5-8a1c-229e2864e5a4,C08027,SMS,14.64,2025-01-08,T182
e81b58ec-5a60-4cb9-b55f-bc720abd7c68,C03411,voice,11.7,2025-09-15,T114
1a3aa18f-3f2b-4bfd-bb5f-68e8c88fd6e8,C00169,data,6.56,2025-05-21,T003
4b590880-5fd3-4d35-890b-669eca14ea2c,C01378,SMS,41.98,2025-09-19,T054
d6346603-8932-4c6c-bd94-d6e2ca274c16,C04228,voice,20.25,2024-12-01,T101
2bd42d48-a3b9-479c-acc3-4c0fa36379d5,C06165,data,58.66,2025-01-20,T173
c8fc99eb-4ce4-4f7a-9085-81a0a62f8744,C02916,data,1.3,2025-01-28,T034
30808a71-aae1-47e4-927f-dcbfe4d40ef0,C00397,SMS,52.51,2025-04-10,T073
f15ea643-a546-4a05-a063-4e1ed5f65165,C01330,SMS,15.19,2025-01-25,T149
9a93d578-4bb9-4c6c-96ba-ed5d2f8e9452,C00057,voice,26.68,2025-01-31,T052
9f86e7ef-c105-4c63-ac24-da9cb231f91b,C06928,data,7.58,2025-01-25,T010
6628e0dc-7e4d-4df1-a4a1-8452dae5298a,C07227,SMS,19.2,2024-10-03,T177
c68c536d-e745-449d-850e-e1e62c42b939,C08487,voice,30.96,2025-01-06,T087
138891d8-ff4d-4917-99ef-61cb0ce7ccb6,C02532,SMS,3.92,2024-11-03,T064
2ddc8ec3-31a9-4c65-89e5-c92dc2da509a,C07678,voice,39.98,2025-06-29,T197
4568ab65-ff26-4c84-bbc3-b3e1514ca92c,C06040,voice,57.78,2025-04-05,T115
e4b9b94e-3946-47ea-b1be-c3c90133570f,C02433,SMS,1.57,2025-03-18,T001
7dfd507e-1aeb-4fcb-b345-428af3b0bb68,C09565,SMS,29.59,2025-07-14,T142
8f01826f-7038-4af7-987b-365e856d0491,C02998,SMS,22.2,2025-01-16,T085
d1df9b98-59d7-479d-bf52-ce8f13b851dd,C05670,data,15.77,2025-06-15,T091
bd02c453-8ec8-4156-a6cc-ae7a5db80603,C01034,SMS,16.45,2025-06-29,T133
641bbb6b-eb43-446e-b60b-ecfd8e8753ea,C06667,data,17.68,2025-09-04,T046
fa2fe2ce-fdcf-42a3-8d46-5c72f13e0011,C05454,data,10.16,2025-03-18,T092
2ff5cd1e-cec1-49da-94f9-1f6b88b4ada1,C03290,data,13.62,2025-04-20,T130
5df8f271-c4e1-4ffe-b5e6-e9736028d87d,C05614,data,46.14,2025-01-25,T092
8aa34ea6-b094-43ef-a8b2-2d85241981d5,C09456,voice,2.88,2024-12-22,T061
7cf0c30d-4f34-4b8d-abab-941491178632,C09722,data,18.81,2025-06-26,T154
a1ca6cb4-a345-42be-94b8-0875f133c409,C09455,data,16.9,2025-06-03,T067
77ae3274-175f-4102-884e-07eeb07e6c3f,C00302,voice,7.11,2024-11-21,T194
5973e8f5-aafc-496b-9de1-df34d94a5cde,C06258,voice,20.01,2025-07-01,T143
39077a08-9023-4c57-8192-14735ffb7f0b,C04350,data,36.89,2025-04-29,T050
921e43bc-57f5-457c-ac2a-eb844f77d103,C03173,voice,51.61,2025-02-13,T160
726dab2d-f29a-4a0b-bab3-7c45c4e96b49,C01268,data,58.96,2025-01-10,T011
aca3d00f-15b4-49f1-b022-0feae6368dfd,C08773,SMS,40.61,2024-11-02,T086
1bd0f043-f347-4814-ae44-fa03e745617c,C06658,SMS,37.48,2024-12-24,T131
1df526e9-ede1-4416-9aca-5f0f5179b37d,C04320,voice,56.45,2024-11-03,T135
42f14a77-7127-420f-b399-ad4c79509aa0,C04133,voice,45.2,2025-08-24,T063
6e5644b2-7ef6-4a8a-9aa8-e1fad2025410,C04170,data,42.07,2025-08-10,T074
a60fcedc-a105-4fcd-9961-b6d72d26e346,C00535,data,16.2,2024-11-26,T040
44cd79ee-5501-4b39-984a-8b4c2cd54cf6,C03241,SMS,41.32,2025-07-06,T137
8803ae90-3e03-4765-a10a-8c0c4e3e0420,C06962,data,52.89,2025-05-06,T050
445b2572-a458-4054-bec2-0c823bf8d81c,C09353,data,30.37,2025-09-20,T036
4567a884-8a17-41e5-94e7-a66c71bdd837,C00628,voice,24.63,2025-07-24,T138
201ceef2-00da-4d97-8789-bc5077340ae2,C00871,voice,50.41,2025-05-17,T059
fd82ab43-8b5a-4642-8746-2acca78c6ad4,C08406,data,2.56,2025-08-08,T098
be4c84dd-206b-44c6-a2e5-411c61343b8f,C01485,data,27.67,2025-06-18,T071
2a0a84b1-2421-42c9-8b49-9d1e99be5b59,C04660,SMS,50.43,2025-03-05,T078
9f8c86f3-8e76-4c9d-9cb3-53ed19cbbb7f,C06082,data,52.59,2025-01-26,T127
5be8bad2-e225-4675-a5c8-4e15f145f8c6,C00765,voice,53.06,2024-11-18,T120
423f3d01-0dbf-47fc-b7ee-e6f1db95cba8,C08747,SMS,41.85,2025-02-01,T137
1bf5241c-c91a-454c-ba33-51d4a7c526e7,C03231,SMS,32.26,2025-06-06,T067
9272d1f6-67ad-49e7-8cba-4f61294e5758,C08604,data,35.83,2025-03-03,T010
94687579-0985-4caa-989a-5ca87ac8fa0b,C09324,SMS,17.71,2025-07-20,T075
45b63363-668d-4653-9c1b-ffdfe76f6bf2,C08985,data,58.31,2025-07-14,T076
f128d139-962c-48ec-81b6-9f442aef3916,C02269,voice,58.1,2025-02-05,T037
af90e782-8962-410a-89f0-b674ca32c5fe,C01290,data,9.99,2025-07-16,T055
1f7b9d6c-1040-41b0-a3fd-6fb5988c52cc,C03091,data,54.52,2024-11-03,T143
974d1120-13cd-49c9-9487-133423f6ef6d,C04889,SMS,57.69,2025-03-08,T194
252a9f21-df5c-4371-8436-bdc1cf6e1d08,C05323,voice,17.78,2025-02-28,T049
121f6459-e155-40c5-9d7c-24ea453c12a0,C03481,SMS,36.65,2025-07-05,T146
22e42d59-affc-485c-b3b9-ac7b16b25308,C06731,data,24.63,2024-12-10,T134
64198f26-6c60-44d4-a7b1-74b040ff51cf,C04338,data,41.77,2024-09-30,T092
075c3923-916c-4527-818c-a6ac8550312f,C06016,SMS,37.27,2024-11-08,T109
1b160102-7eaa-4337-99ab-097dd93a4a3d,C06576,SMS,3.22,2025-04-04,T127
0e43d1f5-87dc-49d2-9703-270e7a7811b3,C03751,SMS,2.66,2024-12-18,T060
13073303-ce3f-4ab1-b56b-5466cf27cf03,C07277,SMS,33.25,2024-12-16,T086
2720c2f8-9b4b-478b-b2ff-b3c943c59889,C03112,data,35.97,2024-11-02,T150
388f21e6-0b03-47eb-927c-af04da28ce11,C07961,SMS,33.38,2025-06-10,T112
7e2c7a73-addc-46fc-8446-a3c7bf4e687e,C04911,voice,55.08,2025-07-07,T004
fd0582df-d940-4141-bb2b-b1761cf5991d,C00056,data,55.86,2024-10-24,T107
61443d2a-0885-4ab5-a39d-6b97500b27fe,C09463,data,46.29,2025-09-02,T013
88485511-4645-4012-9d74-68b3789b89fa,C04594,data,30.18,2025-08-10,T136
b916e8fa-9fa5-42fd-b056-07a0dd090121,C05615,SMS,29.52,2025-04-04,T093
b43428fb-f0ee-4f50-a838-dff25d62afa5,C03430,data,33.15,2024-12-19,T185
078c4a96-1a1a-4cf2-b35f-5f46082526a1,C07292,SMS,22.66,2025-06-08,T029
d419d034-c673-44dd-bab7-9235addce9d2,C05216,data,27.53,2025-05-29,T145
3200a736-83a0-4b30-9b45-7932e012b3bd,C05356,voice,5.84,2025-08-10,T149
0636ab39-d01f-4d5a-a5d2-c33713ba4fa7,C02419,data,9.47,2025-03-03,T075
834e6453-2931-4ee9-95c2-230fe20b7048,C03416,data,14.1,2025-07-20,T025
69a9ca0b-1ccb-46af-aa4c-40cb9879a8bc,C09722,voice,56.79,2025-06-28,T180
921d8e56-4077-4044-8944-f2a74c9d56bd,C07043,voice,26.22,2025-09-16,T146
552fe19f-69df-4271-be6b-3a2c3d836488,C05675,SMS,10.73,2025-07-12,T170
d7f30e26-b3f1-4be5-8a55-504f05ee003d,C02058,data,16.81,2025-09-08,T184
01ac6b19-9edc-44af-a84e-5609d2bf1195,C01413,data,11.7,2024-12-09,T047
6bf572c2-8d0c-4e75-9d8f-3ab6f9a7c204,C09873,SMS,36.38,2024-09-28,T129
94b132e5-0fda-47c1-9a92-769ccd9b0c37,C08586,data,57.93,2025-05-21,T118
62d0bb77-eb8e-4f1c-a3d5-714f67798762,C05902,data,9.83,2025-03-02,T109
0e2ab7b0-a42d-4ed1-b9a5-042ce4c5a7d1,C08780,voice,47.26,2025-07-30,T173
24740699-e15e-475b-a789-8e735dbe193b,C08062,voice,23.24,2024-12-26,T013
32566b96-562d-4f93-9609-5687f50c5001,C06644,voice,25.75,2025-04-02,T038
ae931b11-1663-48a5-bd92-d66dcdb56f1b,C05467,data,51.82,2024-10-13,T003
9189a378-2743-4fd4-8464-bd0b09470996,C08815,SMS,36.28,2025-09-15,T010
8c8c7f30-50c7-4d9f-a5b0-398a5cd6053a,C08507,voice,17.54,2025-02-03,T021
792d5e37-e268-431e-be86-0249e4a45c83,C08677,data,3.44,2025-09-17,T154
cf4f9ceb-7c0d-4cf3-9da6-5367dccaeb12,C07570,voice,18.29,2024-11-22,T116
cd757f59-40c9-4377-965b-885652f817be,C01254,SMS,52.28,2025-02-01,T199
3ad7df5a-4851-4f38-9490-afdfd4ef5b0b,C06157,voice,23.78,2024-09-27,T153
c44312ca-3154-4329-a555-7ce6fbd53739,C01983,data,15.15,2025-09-20,T120
595aed0b-4967-4ed3-9df1-64d6bbe3e3fd,C02299,voice,58.37,2025-05-05,T118
dfdf601d-e3ae-4cfe-9198-e4f297bea526,C06511,SMS,25.14,2024-11-20,T087
66c852b2-cc93-4f8c-850f-50ef45c5a789,C06291,SMS,19.65,2025-05-26,T111
aaf8522b-2bec-4b47-ac30-966dbc5a38dd,C05364,voice,52.72,2024-11-02,T043
88a639d1-79c8-44fe-b201-f5a6cc3c3b6a,C00584,SMS,39.21,2025-01-19,T185
72446ac6-c220-4b61-945f-944a5abfb8c7,C04139,data,48.45,2025-07-30,T128
792f444e-8126-4524-947b-7c17017a4e2d,C04029,voice,20.85,2025-04-15,T139
6355477f-73f5-4f84-9d86-d2539d620511,C03544,SMS,24.81,2024-12-12,T055
9aa658e3-271e-4ab6-8223-97919b242ac0,C08474,voice,42.64,2025-02-14,T098
205f4caa-83ee-45ce-ab33-08fd089cefbc,C06759,data,57.43,2024-10-29,T086
5e998e52-92a0-4cdd-bd01-cd8d479b92dc,C08673,voice,19.31,2025-05-22,T164
a7cce3e0-cb10-4e10-8448-66e188d88b87,C09471,data,3.42,2024-10-08,T035
f339ac01-c7e8-42e6-971a-137a4514b870,C02355,data,34.8,2025-09-20,T001
d2ca6de0-98d7-41e2-9591-ada1cdbd2a83,C03089,voice,33.95,2025-07-17,T024
3b5577d5-6d84-481e-95b3-0efbd5202113,C05078,SMS,37.84,2024-10-29,T187
7d43a755-864a-4d07-b8f5-ecbd88a30340,C07814,data,55.24,2025-05-16,T082
79108cc6-e93a-407f-87e7-51f9a0427a79,C00637,voice,57.8,2025-05-01,T126
f0aecb36-fcc2-49e6-82ee-4d1e87739ceb,C04765,voice,42.81,2025-05-19,T140
1ce87d32-58fe-4711-a390-fbe730d44b58,C05020,SMS,43.01,2025-04-28,T170
