purchase_id,customer_id,product_id,payment_type,installments_total,remaining_amount,status,purchase_date
a61f0b96-e75f-445a-aa1d-3fc65f31273d,C00763,12,Full,1,0.0,Completed,2024-01-23
b9da5f8c-4e35-4a80-a027-9a186576a410,C00655,14,Installment,12,29.94,Failed,2025-02-17
1758d47e-a7cd-4143-ade2-14293bf0d9c1,C00558,58,Full,1,0.0,Completed,2025-02-20
13f3cade-7a10-413f-b6a2-c52b00473139,C00933,87,Installment,7,136.04,Completed,2023-12-31
71efe72a-ae13-491e-84fa-4c7239e7a4f1,C00604,54,Installment,6,142.94,Pending,2023-10-01
1edf3bfa-d12e-4eb5-97f4-79b5b212a6ee,C00043,75,Installment,11,87.37,Pending,2025-09-16
7a4a902f-21d6-4b0f-b1ac-040d6c1cc405,C00444,59,Installment,6,277.98,Pending,2023-11-15
ce532ffd-bb13-4f02-96de-66c96210def6,C00993,2,Installment,12,111.97,Pending,2023-12-08
4c9bff5c-e188-4eaf-9e18-85c35037cd6b,C00478,88,Full,1,0.0,Failed,2024-01-03
dfdf0e05-c0ce-431b-9038-e153c601818b,C00990,38,Full,1,0.0,Completed,2023-12-31
11836c4f-2492-44c7-ad58-db1bfe31537a,C00499,37,Full,1,0.0,Completed,2024-10-16
2a038ad4-a667-4982-9c3d-e1b0022b6683,C00016,59,Full,1,0.0,Pending,2024-08-11
bf8e8bfa-a0c9-4a72-b68a-cd40b8f14e3c,C00290,76,Full,1,0.0,Pending,2024-01-13
714011a1-afc2-4cfc-9db7-284b6965d1d1,C00501,40,Full,1,0.0,Completed,2025-06-14
23d7e6a1-19b8-44fc-a587-1d8916312fc6,C00361,85,Full,1,0.0,Pending,2025-03-28
59fe3d53-624f-4a4b-bae1-e13796ee50e5,C00258,18,Installment,6,105.6,Failed,2025-08-29
3f6eed9d-23cb-4943-8a84-000350834fef,C00682,99,Full,1,0.0,Pending,2024-04-14
99db1302-8dab-46d3-bf87-dfc2159152f2,C00731,35,Full,1,0.0,Failed,2024-12-06
f0f7ad22-c76a-4e0f-88f0-91f09b8b38ae,C00202,56,Full,1,0.0,Completed,2025-02-10
e03635fc-a88d-4108-98d9-94b8d90f74e9,C00225,5,Installment,7,47.53,Pending,2024-05-02
304b2370-8270-4238-9b5f-8f39848b34f0,C00832,87,Installment,8,119.03,Completed,2025-03-24
c8a738ab-0df8-4e12-a56b-61e04ba8a4ca,C00991,13,Installment,6,491.11,Failed,2025-07-12
62c965b2-7eb0-462a-bd45-74ebf4655a21,C00319,23,Installment,12,244.34,Completed,2023-12-16
122dd7be-980b-481e-a359-5d1f7fe4a42e,C00824,75,Full,1,0.0,Failed,2024-10-15
5c70ee97-fca4-4567-8316-d2d6fa4a58ef,C00787,26,Installment,4,144.51,Completed,2025-08-07
d6c6f45c-dc5e-4e78-a307-d4d121c9a15d,C00568,26,Installment,6,96.34,Pending,2024-11-13
2c3aacdc-aed5-4a46-8bde-005b5d8babd7,C00305,73,Installment,10,98.8,Pending,2025-04-04
12af97e4-c536-466e-bcc4-091bf45707c6,C00385,56,Full,1,0.0,Pending,2023-10-07
373aedf8-431e-430f-8387-f74d1149d096,C00540,57,Installment,10,225.06,Failed,2023-10-24
65e1b0f5-ca0e-48c4-b2dc-b12b0f7ae302,C00730,46,Installment,7,36.63,Completed,2024-09-29
c4615234-8044-4eb2-b66e-dbf4a0ea0251,C00478,54,Installment,9,95.29,Pending,2024-07-24
a3fa4069-1519-4d38-a6fb-a71db3a9dcaa,C00935,72,Full,1,0.0,Completed,2024-10-21
15669e36-4708-403b-a716-10c19db54283,C00091,97,Full,1,0.0,Failed,2024-05-08
f96c9a0a-3404-402a-abc1-bb5282e4dd4a,C00929,39,Full,1,0.0,Failed,2025-05-07
9620bee6-6406-4ace-93a5-e8508950ddd6,C00525,48,Full,1,0.0,Failed,2024-12-31
a4a5c736-ae59-4a52-a65b-e22bd5a386d9,C00557,73,Installment,2,494.0,Completed,2023-11-12
f413db19-bade-4d5d-afff-15ccb2dc6c34,C00129,52,Full,1,0.0,Completed,2025-06-04
ecb4678c-1612-4aa6-be96-39ba0ed2ec9d,C00827,98,Installment,2,34.47,Pending,2024-08-07
0e165b12-9bdc-40d1-9cbf-7b8c74102d5d,C00057,35,Full,1,0.0,Completed,2024-05-08
2cf72140-bd9b-4648-a876-1e85bddfa03a,C00609,13,Installment,11,267.88,Completed,2023-12-21
02e7df89-b395-4a98-a320-4ff5b538f96c,C00708,43,Full,1,0.0,Pending,2024-01-22
8468b74d-85e3-4de5-98c1-aad6f3f8dea4,C00759,75,Full,1,0.0,Failed,2025-04-19
5f32d5d8-2abe-4585-825e-0259b88416d2,C00210,67,Full,1,0.0,Failed,2023-12-26
bba1aed9-44cd-4fdd-9f9b-141ec7f7bda1,C00759,64,Full,1,0.0,Pending,2025-07-03
55c34853-0783-443c-a65f-ad87c57c7498,C00917,87,Full,1,0.0,Completed,2025-05-06
4350ab06-1059-4a28-861b-4f5b45a08539,C00644,40,Full,1,0.0,Completed,2025-02-26
7f0386fa-13ba-4c91-a0a5-fde6939f71a2,C00639,89,Full,1,0.0,Pending,2024-08-22
dbff00b0-7fe6-40f3-8e31-41ec5c311464,C00069,1,Full,1,0.0,Failed,2024-11-12
c5f8e2f8-414f-4994-a845-77805e20c957,C00902,16,Full,1,0.0,Pending,2023-12-09
1d8680cb-b908-40f3-ac93-281a92ebeab0,C00210,14,Installment,2,179.65,Failed,2024-03-09
dbd30aec-0b46-4173-80a8-547382425912,C00455,51,Full,1,0.0,Pending,2025-06-16
5d2d904f-78c5-4073-8bc5-72073e9aec86,C00308,52,Installment,4,619.78,Pending,2024-06-30
f5d8fb91-ee60-41ac-add0-622e266bf2ea,C00862,70,Installment,11,178.85,Failed,2025-06-12
b6ca1127-e9f8-4970-8d98-f9e28d888beb,C00450,85,Full,1,0.0,Completed,2025-03-19
3f8e2d0d-5261-4dec-b979-d5f56b5bc975,C00150,82,Full,1,0.0,Pending,2024-07-25
d3748a11-4571-4959-91e7-44e4b864ca08,C00146,96,Full,1,0.0,Pending,2023-11-20
ac5f12ef-8085-4147-9e91-0f365f705b25,C00524,95,Full,1,0.0,Completed,2025-07-15
8409c5ea-cde9-48b3-b922-a7e42de982f8,C00492,38,Installment,12,212.09,Pending,2025-09-11
e0827f76-11a5-49b4-a6a3-02d6f43e8c48,C00983,76,Installment,7,132.14,Failed,2024-08-29
4f89e3b2-d847-4c53-8605-e58a48454343,C00282,51,Installment,3,583.2,Completed,2024-05-21
5e717fca-020a-4497-b4ed-51458d9765c7,C00427,55,Full,1,0.0,Pending,2024-02-18
bd54da04-4dcd-4009-88d5-77179055a36f,C00291,59,Full,1,0.0,Failed,2024-12-23
f8cbab4c-9779-4e84-9e47-2e2276c3e642,C00399,2,Installment,2,671.83,Failed,2024-09-19
bb82b796-3207-443e-86a0-7656c5c9fb91,C00667,85,Installment,2,272.45,Completed,2025-07-14
268b84b6-3ec0-4285-8bc4-ec0ec2aef674,C00986,18,Installment,9,70.4,Completed,2023-09-29
8aa2b4c9-3ba5-4d76-861e-fb9568f82063,C00010,21,Installment,10,243.8,Failed,2024-06-04
0274ce40-e090-46b6-b186-a5a8d6ee526b,C00216,45,Installment,10,273.85,Pending,2025-08-20
60538c1b-a845-40a1-8249-2e5e005fd0e6,C00179,84,Full,1,0.0,Completed,2025-06-06
34879e41-1a9c-472a-8eb9-047dba2ac3d9,C00672,93,Installment,9,212.37,Failed,2024-10-16
f610396b-7df5-4abf-ab79-0d013cf88d20,C00880,18,Installment,12,52.8,Completed,2023-11-07
47a2a10b-b62e-4b49-a472-96a4ff38b918,C00946,51,Full,1,0.0,Failed,2023-12-02
d872f72e-e5b4-41ae-bb41-c943ebd8a3b1,C00496,49,Installment,11,256.41,Failed,2024-10-08
755d814b-5f5b-4255-a544-9887b36ab3ed,C00185,74,Installment,4,484.94,Failed,2025-09-06
8163b6ce-1877-4c06-94ad-625215bc2a3e,C00332,76,Installment,11,84.09,Failed,2023-12-31
97867b12-1328-4726-a4f4-34d6d1e91691,C00850,52,Full,1,0.0,Pending,2024-11-13
21761930-f6d7-4248-a995-ecc36f5b09a6,C00031,94,Full,1,0.0,Pending,2024-03-16
ed1115d7-50a4-4c85-99d5-7b0242d04d55,C00099,86,Full,1,0.0,Completed,2025-05-02
53853918-bc40-45fa-94f7-6322b362c0d2,C00957,87,Installment,7,136.04,Pending,2024-05-14
f18cccdc-131e-4723-bbcd-f203459ee674,C00791,94,Full,1,0.0,Pending,2024-02-20
1be5a4c3-95af-4d0c-8528-5425c7a9f33c,C00922,23,Installment,8,366.51,Pending,2024-01-16
50647c59-774f-4354-b316-ce642a147a96,C00064,79,Installment,3,342.42,Pending,2024-07-18
c534ca08-f6f2-4d1c-9bb8-b9c8893259f3,C00868,96,Full,1,0.0,Completed,2024-02-23
da3c45ca-43d7-4f2b-b69d-e1e34eed4124,C00782,48,Full,1,0.0,Pending,2023-12-21
4de1087b-afa1-4a55-8ebe-abaa28597b34,C00329,14,Installment,8,44.91,Pending,2025-05-21
370b9a29-0a53-4df9-9a72-083cb266986c,C00653,74,Full,1,0.0,Pending,2025-05-28
b60e695c-1759-4a96-a5f8-8c7453ea4919,C00259,63,Installment,12,161.75,Completed,2024-03-24
0c880714-8372-47e0-a570-46ea5b11f51f,C00231,26,Full,1,0.0,Completed,2025-02-01
2c82989f-fd9c-4bb0-91f1-6485429a4a7c,C00834,68,Full,1,0.0,Pending,2023-10-17
8e52fc42-73c3-44a6-9ac7-26b667863fb3,C00597,4,Full,1,0.0,Pending,2025-03-24
1a16998c-7648-476e-983f-ea703ff6579e,C00035,18,Full,1,0.0,Completed,2025-05-04
0fc98d2e-030f-4be9-9f17-8f9323c97a1e,C00793,53,Full,1,0.0,Completed,2025-05-24
32b8d8aa-2176-4dd7-b8e7-e019fb8986c8,C00190,88,Installment,5,286.86,Pending,2025-05-19
f004e897-a15b-4e18-afb0-64065f4b1a97,C00585,61,Installment,7,319.61,Failed,2025-01-08
eadc9960-4242-41e2-960b-e0f495132c22,C00922,72,Full,1,0.0,Pending,2025-05-11
329fc417-1081-4d45-bf45-f8a20594b24f,C00450,55,Installment,3,135.88,Failed,2025-07-15
178be968-20f8-4ba2-8f2e-32967184b713,C00081,17,Installment,3,129.94,Pending,2025-07-17
1f5df912-54e0-4431-8f13-3b65d450afa2,C00511,30,Full,1,0.0,Failed,2023-10-26
ec93e596-2b01-4723-8cf6-97a57603c36c,C00554,43,Full,1,0.0,Pending,2024-11-17
7f0223bc-651e-4252-b974-4cded259f960,C00842,38,Installment,8,318.14,Failed,2023-10-16
5a9c0679-2c3d-47e2-ad39-da75aee70ab2,C00367,9,Full,1,0.0,Completed,2024-02-28
722dce13-47a4-4c42-8665-34972fe922aa,C00077,69,Full,1,0.0,Failed,2025-07-01
9df2372e-9e82-4aae-9d36-16a108dec921,C00955,79,Installment,8,128.41,Failed,2024-03-22
e1fdc6d1-6978-4221-bfb7-5c574b8c031f,C00059,70,Full,1,0.0,Failed,2024-10-31
620d4a1f-479f-4628-9674-eb650f9c5300,C00483,34,Full,1,0.0,Pending,2024-01-03
cc152a1b-e278-4642-a484-e035330faaa3,C00347,54,Installment,5,171.53,Completed,2024-10-13
8b2d158a-cd5a-4324-be7c-80e9a1791e93,C00910,98,Full,1,0.0,Pending,2025-04-28
b69f75c5-c82b-41be-a1eb-64e6fd498e20,C00210,71,Installment,12,126.98,Pending,2024-06-13
58129eb2-7c13-447a-880c-21958b6584ce,C00242,64,Full,1,0.0,Failed,2025-07-23
453b45fe-636c-4499-9254-aad3809cd839,C00927,79,Full,1,0.0,Completed,2024-02-03
07806e71-3811-4519-98dc-9e0b51a1f5df,C00073,54,Full,1,0.0,Failed,2025-07-10
cf03f0c8-0eff-45bd-87eb-340dc74e48ff,C00491,17,Installment,2,194.91,Pending,2025-09-18
95804c2a-c44f-44b8-9b80-b8d18788dfed,C00037,64,Full,1,0.0,Failed,2025-09-24
3f738f50-19a2-476f-a8dd-2bfdf956be95,C00359,56,Installment,6,132.61,Pending,2025-01-17
ca8e858c-d0f8-4063-889f-e107443b1d0f,C00022,8,Full,1,0.0,Pending,2025-07-26
f2a32efd-ff13-4c80-8398-c3320e500785,C00548,78,Installment,12,197.63,Failed,2024-03-03
636fa890-cc21-4bdb-bb8f-e8c4d8b48ead,C00756,3,Installment,2,581.66,Completed,2024-06-10
2c78644f-d860-45a2-bdd5-b0f8d6d744fd,C00785,49,Full,1,0.0,Completed,2024-01-31
bcf474aa-ce63-4b1a-9168-bbf297af5bde,C00719,55,Full,1,0.0,Pending,2025-02-15
b4157cea-0738-4ba4-9770-a3dbe9fa97e2,C00449,16,Installment,7,84.79,Pending,2025-02-18
2460d0d2-9048-43c1-9151-9998f2933585,C00352,56,Full,1,0.0,Pending,2024-11-09
cf767343-fced-4994-9631-c383303014d0,C00238,12,Full,1,0.0,Pending,2025-06-30
2cf149cb-4f1e-4a37-8ac8-ad937e02921d,C00423,96,Full,1,0.0,Pending,2024-09-17
9a069295-3b8d-4447-8e61-065f171b1b80,C00895,93,Full,1,0.0,Pending,2024-03-02
54ec84ce-002c-4b25-ba5d-7c8286c5547c,C00079,8,Full,1,0.0,Completed,2025-07-26
573bfc17-2167-435e-8e73-34f233932b6c,C00185,37,Full,1,0.0,Completed,2025-03-02
de4379cb-d823-4076-8d6b-b03beb3537a0,C00359,78,Full,1,0.0,Completed,2024-05-18
b466fab6-962c-44dd-a5d0-7461059c1574,C00133,78,Installment,9,263.51,Failed,2025-07-26
86bb42c7-d8b2-48b6-9c65-4aa2c63ce21d,C00126,85,Full,1,0.0,Pending,2025-06-15
b45c9a54-5fa3-4531-9291-6e60f5e72daf,C00257,70,Full,1,0.0,Completed,2025-08-13
5628ddcd-19dd-4e8c-9605-30356545c030,C00723,95,Installment,5,355.83,Completed,2024-05-02
bb7b6c05-2852-4ca2-b9d2-014a22ee7f07,C00731,39,Installment,10,13.88,Completed,2025-08-18
7cb923f5-f5ed-4382-a3a6-ef83cab63107,C00890,84,Full,1,0.0,Failed,2025-01-11
8fddbebc-f7ff-48d4-b509-f08a2c988bca,C00915,35,Installment,10,165.22,Failed,2025-02-12
5b58eb49-c978-4b52-9d1c-0838edc8cca8,C00107,7,Installment,8,46.08,Failed,2024-03-06
60ddc7f1-2ce3-4822-9080-12b896c56fe7,C00974,80,Installment,6,264.72,Pending,2024-05-06
2d7e4a45-2099-471f-8b65-7bccb0416f19,C00209,18,Full,1,0.0,Completed,2025-03-10
92a54d04-f2dd-41f5-b3b6-d344f2e3c6f0,C00760,71,Full,1,0.0,Pending,2024-07-07
91468cdc-f716-4b73-8555-23edfe8956c8,C00382,93,Full,1,0.0,Pending,2023-10-18
cf0df860-ebc9-4914-9176-a9d19a3624d6,C00241,90,Installment,12,246.93,Completed,2025-09-01
1aa6f7cb-90c7-46ac-a3bf-e403388c9751,C00976,15,Full,1,0.0,Completed,2025-08-09
13eb22c9-bece-421a-94c7-743b2401342a,C00857,5,Installment,6,55.45,Failed,2024-03-16
a2dd22d5-2afa-4b7b-91cb-f9e5fb7d3ba1,C00394,39,Full,1,0.0,Pending,2025-07-03
ab86bafd-b57e-4883-9258-6d9016b6bf61,C00286,79,Installment,9,114.14,Pending,2025-01-04
02ead2df-7256-46e3-95f3-ad50e2fbb984,C00884,49,Installment,9,313.39,Pending,2024-04-05
59b9222c-115a-4fac-b173-fcdf3fe1e8f3,C00230,27,Installment,4,308.2,Failed,2024-03-30
0c53644b-0053-4649-b86d-066b1ba827c6,C00442,69,Full,1,0.0,Failed,2024-07-03
2a9527f6-f817-4ebf-ab6e-64c5bb8aa843,C00313,5,Installment,2,166.35,Failed,2025-07-02
59ea4936-60f3-4ebc-a1bb-b8cd7e3a9f07,C00773,44,Installment,11,185.54,Pending,2024-10-28
c9ea356a-7abf-4ebf-942c-b1ae19f738cb,C00776,4,Installment,11,172.48,Completed,2025-06-17
39bfca38-afe9-4e90-821c-3fb3a6a5f0ff,C00887,55,Full,1,0.0,Pending,2024-01-21
088dbd82-d883-43f8-8c98-03de12de9e5a,C00567,50,Installment,10,136.49,Completed,2024-04-27
1acf42c5-f3a0-4120-82d9-43ee51976e75,C00435,74,Installment,4,484.94,Completed,2023-11-18
29310971-601e-4211-a34f-76b42b8c03bf,C00479,96,Full,1,0.0,Pending,2025-03-13
fa60ede1-e5eb-472d-b11c-0ac58c0b393a,C00930,2,Installment,12,111.97,Completed,2023-12-02
e4aa786d-9d17-4218-bc3b-0de5981262ac,C00088,32,Installment,7,119.08,Failed,2024-09-11
a754a29f-f143-4545-ae6b-34b907ef2ba8,C00405,5,Installment,7,47.53,Completed,2024-01-23
0db5d441-2837-4418-af27-c1b9e3c6dedb,C00676,33,Full,1,0.0,Pending,2023-12-08
68c690b2-30a2-4ee8-b972-2cc1349ef4a9,C00315,73,Installment,6,164.67,Pending,2025-02-15
8a45a905-badf-4397-acf2-6429b8d77d2f,C00455,60,Full,1,0.0,Completed,2024-04-05
188df23b-3ccf-46eb-8c22-72f34811e562,C00010,60,Full,1,0.0,Completed,2023-10-31
7daec949-d700-4461-8cb6-b0ba925f8199,C00492,82,Full,1,0.0,Completed,2024-01-15
166ecfe3-6d77-4595-80fa-0eb45c5f48d4,C00060,75,Full,1,0.0,Completed,2024-04-27
7af6cd41-99a7-499b-a005-f5e1a97a2846,C00919,79,Installment,3,342.42,Completed,2024-02-17
a3607681-2bbb-489d-b4fa-dee106969d48,C00185,34,Installment,6,170.21,Completed,2024-04-25
1d91fe39-d801-4004-b93b-ed1b14f9c394,C00131,30,Full,1,0.0,Pending,2024-05-07
e516b0d4-7d35-42cc-b88f-d0cd65c06b93,C00893,80,Full,1,0.0,Pending,2025-01-20
6334fa2a-8b4b-47e7-a451-5ae01754bf08,C00118,84,Full,1,0.0,Pending,2024-02-07
2fc3e649-5e91-4b91-a1a6-6444e2afa629,C00701,65,Installment,11,8.85,Completed,2024-08-15
436e3c49-770e-49db-b092-d40143675d58,C00043,71,Full,1,0.0,Pending,2024-03-08
26b07ff6-0fc7-4913-9072-76ea44c07a9a,C00975,92,Installment,6,328.36,Pending,2025-03-27
ab0b4cc5-15f0-4a19-98c1-80d2aadf3692,C00695,46,Full,1,0.0,Failed,2024-06-02
c1a72883-f880-4878-a9fb-07638a9c66f7,C00241,45,Full,1,0.0,Pending,2024-11-29
6319629b-d73e-4bb9-8f9c-a17b8db8dadf,C00520,57,Full,1,0.0,Failed,2025-05-15
afe3af13-8917-48e8-b733-60946b2b78b9,C00080,31,Full,1,0.0,Completed,2025-06-19
3c53090e-e1b4-4171-929d-674d798e175f,C00585,48,Installment,3,144.43,Failed,2024-09-07
da9bccc1-e71c-481a-a511-e61a143665f5,C00437,37,Full,1,0.0,Pending,2025-02-28
844e250b-e684-490c-923b-78208089b8c5,C00335,78,Installment,7,338.79,Completed,2025-05-02
25bf213d-9eca-481b-bb95-d0fcad72ed05,C00919,84,Installment,9,152.49,Completed,2023-12-21
f2f5b176-2c41-4bd3-b2f4-44abc1d71f4a,C00637,4,Full,1,0.0,Completed,2025-09-13
31567f2a-cef7-4829-b63e-6ef4f8dfcc3a,C00046,38,Full,1,0.0,Failed,2023-12-26
aee14f87-fcff-49e3-940f-f5896c624c2c,C00027,14,Full,1,0.0,Completed,2024-08-08
25db5946-a091-45b4-9293-8e6eff4d0930,C00524,92,Installment,5,394.03,Completed,2025-05-26
ba236c22-e92a-4b97-91db-1a374204d733,C00851,75,Full,1,0.0,Failed,2025-07-24
8e6de263-635a-475d-9647-6e3f1127b207,C00744,20,Installment,12,97.32,Pending,2024-07-11
850a48d4-46b5-48de-9b4b-b8eb537d0bd1,C00979,10,Full,1,0.0,Failed,2024-08-24
b34e356a-c95b-41f8-832a-461adf9b7c1f,C00516,74,Installment,10,193.98,Failed,2024-12-23
1cce08e9-6b6a-4061-881c-8d3185c69fbf,C00125,68,Full,1,0.0,Failed,2024-07-23
952a5345-9682-49ff-910c-4cb725f06b0a,C00484,85,Installment,7,77.84,Completed,2025-04-01
1b0ae22e-ecc8-47a6-99a6-f80ef08ce6c2,C00200,74,Installment,5,387.95,Completed,2024-11-09
de12dbf1-493d-4196-8926-a02119da8262,C00249,99,Installment,5,319.73,Completed,2024-10-20
439e754c-6930-46ea-a0bd-a1ee5807cf74,C00323,96,Full,1,0.0,Failed,2024-07-01
7919955c-9be4-419f-9270-1d607c4f48e4,C00247,57,Installment,7,321.51,Pending,2023-10-22
9e45455e-24d3-4751-a729-4d3c46818a88,C00361,72,Full,1,0.0,Completed,2024-12-12
6552ac53-09ed-46f5-a6d7-1d97b193c8b8,C00670,62,Full,1,0.0,Completed,2025-07-06
0c9e5550-3cd1-4f3f-b0c5-827854dccba5,C00806,54,Full,1,0.0,Failed,2025-03-23
5f584603-e5a3-48e9-84c1-f1b5ebbbd763,C00848,17,Full,1,0.0,Completed,2023-10-09
4f9a5f98-4d95-4273-8b2c-c805d1403430,C00691,75,Full,1,0.0,Failed,2024-04-16
af527666-b239-49f4-9bb5-46457ddac1b6,C00267,37,Installment,7,322.85,Pending,2023-12-05
4cec495b-2267-46e3-ba5b-6ac5de703b72,C00084,53,Installment,10,273.7,Pending,2025-09-06
52246d05-d369-4867-8626-e38f716fb276,C00590,64,Full,1,0.0,Pending,2024-04-08
16db80db-a543-448e-9adf-e9816ab19e15,C00898,59,Full,1,0.0,Pending,2024-02-09
683c510e-d2ef-493b-a9d6-bb7e361db014,C00124,54,Installment,10,85.76,Failed,2025-03-19
5fb8944d-de00-48aa-8439-6fc0c26e2706,C00953,61,Full,1,0.0,Pending,2025-05-17
10cc4604-28b2-4b1b-8a9f-1d5983e8b700,C00891,5,Installment,2,166.35,Failed,2024-05-09
c7cfeca8-22b9-424c-a744-3fb881bd55d5,C00171,10,Full,1,0.0,Failed,2025-06-08
2c7a0d31-0769-4583-9194-821ee11bf0d4,C00888,68,Installment,8,91.95,Completed,2024-02-12
0ec0ad4b-d644-4a9d-b362-d476d53ae57f,C00131,52,Full,1,0.0,Failed,2024-03-25
5c418a83-eb04-459c-8cf1-73f974d9d1f5,C00301,16,Installment,7,84.79,Failed,2025-02-21
76d70561-d2d1-4ef5-9e4c-4fd1462363a9,C00624,79,Full,1,0.0,Failed,2024-09-28
ae61716a-1fb6-41ae-ac4e-8cbba2aa378c,C00047,10,Installment,9,259.75,Completed,2023-10-17
7233d5af-9813-4da1-bd21-20ad5f59fb4d,C00646,58,Installment,6,459.26,Completed,2024-02-01
8d2434f9-963d-48bf-b97e-3984ded7d3ef,C00717,18,Full,1,0.0,Failed,2024-06-06
42378962-e4fd-4c34-9670-7a2129dc073e,C00785,76,Full,1,0.0,Pending,2025-03-25
0706fec2-48fa-4e98-9723-ecdbb0588256,C00918,1,Installment,12,120.59,Failed,2024-07-03
c7a2f280-927f-4103-9a94-08c029b44cb1,C00465,49,Installment,9,313.39,Pending,2025-08-30
39a0f145-a5ba-4050-b8aa-76dfdb6ba39b,C00521,93,Installment,3,637.1,Pending,2025-02-01
83666636-68d5-46b8-a6ce-6d7a44e2a94b,C00305,64,Installment,2,96.78,Failed,2023-10-09
aea4a441-c47f-457e-b796-611fc7c1fb1b,C00531,68,Installment,6,122.6,Completed,2023-10-01
2c56e0cd-a5ba-4472-a1df-5609e959137f,C00394,41,Full,1,0.0,Pending,2024-12-07
9bbc6cbc-409c-48f2-b948-fe22022aadda,C00043,95,Full,1,0.0,Completed,2025-05-05
b599277f-f78e-49e8-b676-291d4e329b4b,C00532,36,Installment,3,824.83,Completed,2025-01-06
da018d29-6060-41eb-a53e-5f4c6c7e9a2c,C00292,22,Full,1,0.0,Completed,2024-06-05
4d59616b-7779-457f-b7dc-8c784082fcda,C00281,63,Installment,5,388.2,Pending,2025-02-01
95a0f356-65ab-49ff-9fa4-a627d30608be,C00296,34,Full,1,0.0,Pending,2023-12-08
f76b9723-a990-4071-bfda-9a9382f29004,C00683,36,Full,1,0.0,Pending,2025-06-02
98017a2f-a5b8-4693-8fbb-a7495fcd859e,C00212,71,Full,1,0.0,Pending,2024-12-13
7b53359e-1bac-4d0d-af35-b30b4c68eb17,C00613,6,Full,1,0.0,Pending,2023-11-10
533c2ed5-a3fe-4479-86c7-9b36fd053963,C00501,4,Installment,5,379.45,Completed,2025-06-15
f3c2944a-b60a-4dcc-a7f7-745142da8609,C00965,74,Installment,9,215.53,Failed,2025-07-08
846d5a3b-2661-4426-b038-5dd74c7d9313,C00130,59,Installment,3,555.95,Failed,2025-04-06
db7904e0-ce30-461d-8e88-c8ece651e3e1,C00724,16,Installment,8,74.19,Completed,2025-05-03
51d05ef3-a918-43fc-a772-fe9f999bc859,C00270,12,Full,1,0.0,Completed,2025-02-03
7f53d344-a7c8-44e4-8684-3c86b8a60402,C00750,86,Full,1,0.0,Completed,2025-09-23
6793cb09-6b27-4eff-a82b-5b364269c28c,C00823,11,Full,1,0.0,Failed,2024-07-04
fea82e3a-b544-41cb-9541-0a9d090aaa93,C00077,42,Full,1,0.0,Failed,2024-11-16
b69f5eab-b9ff-4c29-97d9-cbb0309e47ba,C00344,36,Installment,12,206.21,Failed,2024-03-05
79c9c839-c8ef-4377-a368-84f588ddd880,C00526,87,Full,1,0.0,Failed,2025-07-18
4cd99164-81df-42f4-9bc6-77caabff9286,C00705,41,Full,1,0.0,Completed,2025-06-04
8ee9581a-e061-465f-a859-6f8cd73418fe,C00103,91,Installment,5,124.59,Failed,2024-02-04
bdacdc5e-20c0-4275-b885-187d18fc83b7,C00677,81,Full,1,0.0,Failed,2024-04-01
e9a1c6d5-c34e-4baf-8f1c-b2ccceef9fa8,C00643,2,Full,1,0.0,Pending,2024-02-05
a7890770-55ec-424a-a64b-9b37ae01a122,C00601,49,Full,1,0.0,Failed,2023-11-29
df162ec3-be84-4aa2-b92c-04da5af3da5a,C00201,34,Installment,4,255.32,Completed,2024-05-06
5f269466-54d1-432a-a308-2ddcc9c04b7d,C00834,24,Installment,6,34.52,Pending,2024-04-02
1e26ed31-d9e9-4758-b6b9-04364b46ef33,C00204,82,Full,1,0.0,Failed,2024-09-02
948f664a-9565-457b-a267-d32fddcbf4bc,C00878,93,Full,1,0.0,Pending,2025-08-15
31cd9f6e-e3b1-4d36-b8e3-6397123b31cf,C00445,9,Installment,10,22.84,Failed,2024-09-24
87a37f10-61b5-42ed-ae42-3568de14553b,C00214,91,Full,1,0.0,Pending,2024-04-30
26996aab-daaf-4529-9eef-f82a0dd70158,C00429,89,Installment,11,252.8,Completed,2024-01-03
fcb896bb-68c0-4bef-97b9-36b03346a332,C00647,75,Full,1,0.0,Failed,2024-11-14
24aa5685-7523-46ce-bc95-0bbae8184f34,C00358,62,Full,1,0.0,Completed,2024-05-13
14b00f62-c768-407f-ae2b-dc6cb7360c4f,C00861,30,Installment,12,118.54,Completed,2024-09-15
503be788-2d44-4af8-bc94-76b1a18b5d15,C00502,81,Installment,11,18.52,Completed,2024-12-31
359a1533-4605-4c0e-b3b9-c2ac0134e76b,C00557,62,Installment,3,191.64,Pending,2025-04-03
288f3435-c3b5-44db-9387-03c92b29bf36,C00116,97,Installment,8,217.4,Completed,2024-09-16
2120bfba-1689-40b8-879d-db62c37944c1,C00334,32,Installment,3,277.86,Pending,2024-12-17
6dd49c96-6744-4b9e-aded-cba5a22c3d4f,C00476,41,Full,1,0.0,Completed,2025-08-30
88a5fa0d-09a8-4dc5-8131-ff3b62210670,C00714,51,Full,1,0.0,Completed,2024-02-17
e45a87e8-039a-4ed5-b337-b2615f8392d5,C00861,63,Installment,12,161.75,Pending,2024-05-17
049626ba-30c9-42be-87f1-d48cd54e7948,C00030,38,Installment,10,254.51,Pending,2025-01-31
39ec8ca1-3fb2-4f47-bbcd-6c18a06e8de5,C00912,53,Full,1,0.0,Failed,2025-02-12
