product_id,name,price_bhd,category,active
P5117,Unlimited Social,22.51,Data,0
P5118,Family Bundle,4.59,Combo,1
P5119,Roaming Pack,16.49,Combo,0
P5120,Family Bundle,16.12,Combo,1
P5121,Unlimited Social,4.1,Voice,1
P5122,Family Bundle,10.47,Voice,1
P5123,Roaming Pack,8.61,Voice,0
P5124,Unlimited Social,21.53,Combo,1
P5125,Student Offer,20.07,Voice,1
P5126,Unlimited Social,16.84,Voice,0
P5127,Family Bundle,21.97,Data,1
P5128,Roaming Pack,14.82,Combo,1
P5129,Student Offer,4.03,Data,0
P5130,Family Bundle,22.35,Data,1
P5131,Family Bundle,14.04,Combo,0
P5132,Roaming Pack,17.89,Voice,0
P5133,Student Offer,29.55,Voice,1
P5134,Family Bundle,3.33,Combo,0
P5135,Family Bundle,12.08,Voice,0
P5136,Roaming Pack,27.31,Data,0
P5137,Family Bundle,29.33,Voice,0
P5138,Roaming Pack,18.34,Voice,0
P5139,Family Bundle,17.02,Combo,1
P5140,Family Bundle,16.66,Data,1
P5141,Student Offer,1.13,Data,1
P5142,Family Bundle,16.45,Data,0
P5143,Family Bundle,23.55,Combo,0
P5144,Family Bundle,3.23,Voice,0
P5145,Unlimited Social,27.87,Data,0
P5146,Family Bundle,12.25,Voice,1
P5147,Student Offer,9.22,Voice,0
P5148,Unlimited Social,15.83,Voice,1
P5149,Roaming Pack,21.17,Data,1
P5150,Student Offer,19.52,Combo,1
P5151,Family Bundle,2.18,Combo,0
P5152,Roaming Pack,1.8,Voice,0
P5153,Student Offer,8.78,Data,0
P5154,Student Offer,7.76,Voice,0
P5155,Family Bundle,20.9,Combo,0
P5156,Family Bundle,9.58,Combo,0
P5157,Student Offer,4.39,Data,0
P5158,Roaming Pack,1.21,Combo,1
P5159,Student Offer,2.45,Combo,0
P5160,Roaming Pack,5.02,Data,0
P5161,Unlimited Social,5.31,Voice,0
P5162,Unlimited Social,11.73,Data,0
P5163,Unlimited Social,23.76,Data,0
P5164,Roaming Pack,26.51,Combo,0
P5165,Unlimited Social,27.77,Data,1
P5166,Family Bundle,23.31,Combo,1
P5167,Unlimited Social,3.46,Voice,1
P5168,Family Bundle,19.63,Data,0
P5169,Family Bundle,20.37,Data,0
P5170,Roaming Pack,1.75,Combo,0
P5171,Family Bundle,19.32,Combo,1
P5172,Student Offer,20.66,Data,0
P5173,Roaming Pack,19.19,Data,0
P5174,Student Offer,22.11,Data,1
P5175,Family Bundle,23.92,Data,1
P5176,Student Offer,20.41,Voice,1
P5177,Student Offer,13.59,Data,1
P5178,Family Bundle,11.47,Voice,0
P5179,Roaming Pack,11.37,Voice,0
P5180,Unlimited Social,1.32,Combo,1
P5181,Unlimited Social,12.06,Voice,1
P5182,Student Offer,23.77,Data,1
P5183,Unlimited Social,20.87,Voice,0
P5184,Family Bundle,6.37,Data,0
P5185,Student Offer,19.51,Data,1
P5186,Roaming Pack,4.25,Data,0
P5187,Roaming Pack,9.38,Data,0
P5188,Student Offer,24.64,Voice,0
P5189,Roaming Pack,13.45,Data,1
P5190,Unlimited Social,2.64,Combo,1
P5191,Unlimited Social,20.07,Combo,0
P5192,Student Offer,16.73,Data,1
P5193,Roaming Pack,22.48,Data,1
P5194,Family Bundle,12.82,Data,0
P5195,Unlimited Social,2.24,Data,1
P5196,Family Bundle,18.7,Voice,1
P5197,Roaming Pack,16.9,Voice,0
P5198,Family Bundle,27.42,Voice,0
P5199,Unlimited Social,4.76,Combo,1
P5200,Student Offer,20.49,Voice,0
P5201,Unlimited Social,2.23,Data,1
P5202,Student Offer,3.9,Combo,0
P5203,Roaming Pack,7.65,Combo,0
P5204,Family Bundle,9.06,Combo,0
P5205,Student Offer,9.76,Voice,0
P5206,Roaming Pack,16.34,Data,1
P5207,Roaming Pack,9.14,Voice,0
P5208,Family Bundle,5.06,Voice,0
P5209,Unlimited Social,21.05,Voice,1
P5210,Family Bundle,14.3,Voice,0
P5211,Unlimited Social,6.01,Combo,0
P5212,Unlimited Social,17.03,Voice,0
P5213,Unlimited Social,7.76,Data,0
P5214,Family Bundle,3.52,Voice,0
P5215,Family Bundle,11.68,Data,1
P5216,Student Offer,9.26,Combo,1
P5217,Student Offer,15.36,Voice,1
P5218,Roaming Pack,18.69,Combo,1
P5219,Student Offer,12.77,Data,1
P5220,Family Bundle,8.35,Combo,0
P5221,Unlimited Social,16.48,Voice,1
P5222,Roaming Pack,27.75,Voice,0
P5223,Student Offer,10.65,Voice,0
P5224,Roaming Pack,23.63,Data,0
P5225,Unlimited Social,17.07,Voice,0
P5226,Student Offer,9.44,Data,1
P5227,Family Bundle,17.52,Combo,0
P5228,Family Bundle,24.71,Combo,0
P5229,Student Offer,28.07,Data,0
P5230,Unlimited Social,6.96,Combo,0
P5231,Student Offer,25.84,Data,1
P5232,Roaming Pack,9.33,Data,1
P5233,Unlimited Social,18.05,Voice,0
P5234,Student Offer,21.85,Voice,1
P5235,Student Offer,22.43,Data,0
P5236,Student Offer,24.69,Voice,0
P5237,Unlimited Social,6.45,Data,1
P5238,Roaming Pack,5.44,Combo,1
P5239,Unlimited Social,15.93,Data,0
P5240,Unlimited Social,24.71,Data,1
P5241,Student Offer,9.75,Voice,0
P5242,Unlimited Social,24.89,Data,1
P5243,Student Offer,2.01,Data,0
P5244,Student Offer,16.27,Data,0
P5245,Family Bundle,19.01,Combo,0
P5246,Family Bundle,23.17,Data,0
P5247,Student Offer,2.78,Combo,0
P5248,Family Bundle,20.86,Combo,1
P5249,Roaming Pack,21.31,Combo,0
P5250,Unlimited Social,28.12,Data,0
P5251,Roaming Pack,5.91,Data,0
P5252,Student Offer,11.69,Voice,1
P5253,Student Offer,15.41,Voice,1
P5254,Unlimited Social,26.0,Combo,1
P5255,Unlimited Social,3.17,Combo,1
P5256,Family Bundle,5.25,Voice,1
P5257,Family Bundle,13.71,Data,0
P5258,Unlimited Social,7.91,Data,0
P5259,Family Bundle,13.99,Data,0
P5260,Unlimited Social,7.54,Combo,0
P5261,Roaming Pack,12.29,Combo,1
P5262,Family Bundle,8.85,Voice,1
P5263,Family Bundle,18.96,Data,1
P5264,Roaming Pack,18.7,Combo,1
P5265,Unlimited Social,17.07,Combo,1
P5266,Family Bundle,22.35,Voice,1
P5267,Student Offer,20.4,Combo,1
P5268,Student Offer,22.04,Voice,0
P5269,Family Bundle,10.41,Combo,0
P5270,Student Offer,5.3,Voice,1
P5271,Unlimited Social,8.2,Voice,0
P5272,Student Offer,29.39,Combo,0
P5273,Unlimited Social,29.23,Combo,0
P5274,Student Offer,21.35,Combo,1
P5275,Unlimited Social,14.57,Data,1
P5276,Family Bundle,27.69,Voice,0
P5277,Roaming Pack,19.19,Data,0
P5278,Unlimited Social,22.29,Data,1
P5279,Unlimited Social,2.69,Data,1
P5280,Roaming Pack,13.99,Data,0
P5281,Family Bundle,29.84,Voice,1
P5282,Family Bundle,4.99,Combo,1
P5283,Roaming Pack,24.31,Voice,0
P5284,Family Bundle,9.07,Data,1
P5285,Family Bundle,23.66,Data,1
P5286,Family Bundle,1.59,Data,0
P5287,Roaming Pack,5.57,Combo,0
P5288,Roaming Pack,3.43,Data,1
P5289,Roaming Pack,20.31,Voice,1
P5290,Unlimited Social,9.68,Data,1
P5291,Student Offer,3.8,Voice,0
P5292,Unlimited Social,12.43,Combo,0
P5293,Student Offer,27.17,Data,1
P5294,Student Offer,17.02,Voice,1
P5295,Roaming Pack,19.15,Voice,0
P5296,Roaming Pack,24.92,Data,0
P5297,Unlimited Social,4.41,Data,0
P5298,Family Bundle,21.94,Data,1
P5299,Roaming Pack,7.88,Data,1
P5300,Roaming Pack,28.84,Combo,0
P5301,Roaming Pack,13.35,Voice,1
P5302,Student Offer,14.26,Combo,1
P5303,Family Bundle,2.82,Combo,0
P5304,Unlimited Social,29.15,Voice,1
P5305,Roaming Pack,27.42,Voice,0
P5306,Family Bundle,19.07,Data,0
P5307,Family Bundle,7.88,Combo,0
P5308,Student Offer,10.48,Combo,0
P5309,Student Offer,4.84,Combo,0
P5310,Roaming Pack,3.11,Data,1
P5311,Family Bundle,5.51,Voice,1
P5312,Family Bundle,5.11,Combo,0
P5313,Unlimited Social,1.1,Combo,0
P5314,Family Bundle,15.45,Combo,1
P5315,Unlimited Social,29.93,Combo,1
P5316,Family Bundle,13.51,Combo,1
P5317,Unlimited Social,9.79,Combo,1
P5318,Unlimited Social,23.73,Voice,0
P5319,Family Bundle,15.08,Combo,0
P5320,Family Bundle,10.64,Voice,1
P5321,Roaming Pack,25.83,Voice,0
P5322,Student Offer,25.87,Combo,1
P5323,Student Offer,29.06,Data,0
P5324,Unlimited Social,7.39,Data,1
P5325,Student Offer,18.11,Voice,1
P5326,Roaming Pack,13.51,Voice,1
P5327,Unlimited Social,3.62,Data,0
P5328,Student Offer,25.08,Voice,0
P5329,Family Bundle,18.84,Combo,1
P5330,Family Bundle,6.22,Voice,0
P5331,Unlimited Social,22.18,Data,1
P5332,Family Bundle,11.78,Combo,0
P5333,Unlimited Social,5.95,Data,0
P5334,Roaming Pack,13.67,Voice,1
P5335,Student Offer,17.97,Combo,1
P5336,Roaming Pack,24.57,Data,1
P5337,Family Bundle,10.69,Voice,1
P5338,Roaming Pack,25.96,Data,1
P5339,Family Bundle,10.86,Combo,0
P5340,Unlimited Social,16.14,Data,0
P5341,Family Bundle,14.53,Combo,1
P5342,Roaming Pack,6.34,Data,0
P5343,Unlimited Social,26.73,Data,0
P5344,Roaming Pack,6.31,Data,1
P5345,Roaming Pack,10.03,Combo,1
P5346,Family Bundle,16.81,Voice,1
P5347,Family Bundle,21.43,Data,0
P5348,Roaming Pack,22.65,Combo,0
P5349,Unlimited Social,2.96,Data,1
P5350,Student Offer,21.92,Voice,0
P5351,Roaming Pack,7.55,Combo,0
P5352,Family Bundle,1.1,Voice,1
P5353,Family Bundle,15.98,Combo,1
P5354,Roaming Pack,20.16,Combo,0
P5355,Roaming Pack,13.14,Combo,0
P5356,Roaming Pack,16.69,Combo,1
P5357,Unlimited Social,14.85,Voice,1
P5358,Family Bundle,1.34,Data,0
P5359,Roaming Pack,5.26,Voice,0
P5360,Family Bundle,17.46,Combo,1
P5361,Family Bundle,24.83,Data,1
P5362,Family Bundle,21.91,Combo,1
P5363,Unlimited Social,29.25,Voice,1
P5364,Roaming Pack,29.06,Data,1
P5365,Student Offer,20.86,Combo,1
P5366,Family Bundle,14.54,Combo,1
P5367,Student Offer,29.18,Voice,0
P5368,Roaming Pack,15.8,Combo,1
P5369,Roaming Pack,29.31,Combo,0
P5370,Unlimited Social,24.05,Combo,0
P5371,Roaming Pack,14.48,Combo,0
P5372,Family Bundle,19.07,Voice,0
P5373,Unlimited Social,15.25,Combo,1
P5374,Student Offer,1.73,Voice,0
P5375,Roaming Pack,28.49,Combo,1
P5376,Student Offer,22.05,Data,0
P5377,Family Bundle,14.35,Data,0
P5378,Student Offer,11.14,Voice,0
P5379,Unlimited Social,3.55,Voice,1
P5380,Unlimited Social,15.87,Data,0
P5381,Unlimited Social,11.39,Data,0
P5382,Unlimited Social,19.65,Combo,1
P5383,Student Offer,16.93,Combo,0
P5384,Unlimited Social,6.41,Data,1
P5385,Student Offer,25.55,Combo,1
P5386,Roaming Pack,1.46,Data,0
P5387,Roaming Pack,18.85,Data,0
P5388,Family Bundle,28.84,Voice,1
P5389,Student Offer,15.82,Data,1
P5390,Student Offer,22.67,Data,1
P5391,Student Offer,8.09,Data,1
P5392,Roaming Pack,29.02,Voice,1
P5393,Roaming Pack,4.55,Data,0
P5394,Family Bundle,27.38,Voice,0
P5395,Unlimited Social,2.22,Voice,0
P5396,Unlimited Social,28.16,Combo,0
P5397,Unlimited Social,9.93,Data,1
P5398,Roaming Pack,13.81,Voice,0
P5399,Student Offer,21.6,Voice,0
P5400,Unlimited Social,13.84,Data,0
P5401,Student Offer,24.92,Combo,0
P5402,Unlimited Social,11.87,Data,1
P5403,Roaming Pack,9.72,Combo,1
P5404,Unlimited Social,5.83,Combo,0
P5405,Student Offer,6.04,Voice,0
P5406,Unlimited Social,10.25,Combo,1
P5407,Roaming Pack,24.43,Combo,0
P5408,Unlimited Social,15.94,Combo,1
P5409,Family Bundle,1.19,Voice,0
P5410,Family Bundle,6.54,Voice,1
P5411,Family Bundle,15.22,Voice,0
P5412,Unlimited Social,26.88,Voice,0
P5413,Student Offer,7.25,Data,0
P5414,Student Offer,24.5,Data,1
P5415,Unlimited Social,17.02,Voice,1
P5416,Unlimited Social,10.45,Data,1
P5417,Family Bundle,16.3,Voice,1
P5418,Student Offer,8.2,Combo,0
P5419,Unlimited Social,16.85,Combo,0
P5420,Student Offer,1.3,Voice,0
P5421,Student Offer,14.84,Data,1
P5422,Roaming Pack,24.94,Voice,1
P5423,Student Offer,16.6,Data,1
P5424,Roaming Pack,16.08,Voice,1
P5425,Student Offer,20.92,Data,0
P5426,Student Offer,14.8,Data,1
P5427,Unlimited Social,5.61,Combo,0
P5428,Family Bundle,12.6,Voice,0
P5429,Unlimited Social,27.35,Voice,0
P5430,Roaming Pack,23.31,Voice,0
P5431,Unlimited Social,2.84,Voice,0
P5432,Roaming Pack,10.78,Voice,1
P5433,Unlimited Social,5.56,Voice,0
P5434,Unlimited Social,1.5,Data,1
P5435,Family Bundle,10.48,Combo,0
P5436,Unlimited Social,8.55,Voice,0
P5437,Unlimited Social,9.17,Voice,1
P5438,Family Bundle,11.71,Data,1
P5439,Unlimited Social,7.69,Data,0
P5440,Unlimited Social,29.43,Voice,0
P5441,Student Offer,28.29,Combo,1
P5442,Unlimited Social,13.8,Combo,0
P5443,Roaming Pack,20.31,Combo,1
P5444,Roaming Pack,10.36,Data,1
P5445,Student Offer,9.98,Combo,0
P5446,Unlimited Social,25.2,Data,1
P5447,Roaming Pack,5.44,Data,1
P5448,Unlimited Social,28.33,Voice,1
P5449,Roaming Pack,5.15,Combo,1
P5450,Unlimited Social,23.65,Voice,0
P5451,Family Bundle,3.22,Data,1
P5452,Roaming Pack,21.57,Voice,0
P5453,Roaming Pack,14.64,Voice,1
P5454,Family Bundle,16.96,Combo,1
P5455,Unlimited Social,5.79,Combo,0
P5456,Roaming Pack,1.83,Data,1
P5457,Family Bundle,11.58,Combo,0
P5458,Student Offer,11.29,Combo,1
P5459,Unlimited Social,7.34,Voice,1
P5460,Roaming Pack,29.61,Voice,1
P5461,Unlimited Social,28.24,Voice,0
P5462,Family Bundle,5.71,Data,0
P5463,Student Offer,10.34,Data,1
P5464,Family Bundle,23.39,Data,0
P5465,Unlimited Social,5.8,Voice,1
P5466,Family Bundle,21.21,Voice,1
P5467,Roaming Pack,23.82,Data,1
P5468,Family Bundle,19.63,Voice,0
P5469,Unlimited Social,21.94,Voice,0
P5470,Unlimited Social,6.18,Combo,0
P5471,Unlimited Social,22.44,Data,1
P5472,Student Offer,11.98,Voice,1
P5473,Unlimited Social,23.92,Combo,0
P5474,Roaming Pack,11.06,Combo,0
P5475,Student Offer,20.99,Voice,0
P5476,Unlimited Social,20.62,Voice,1
P5477,Roaming Pack,18.54,Voice,1
P5478,Roaming Pack,20.93,Data,1
P5479,Unlimited Social,2.59,Voice,1
P5480,Family Bundle,17.94,Combo,1
P5481,Unlimited Social,11.93,Voice,1
P5482,Student Offer,9.12,Data,0
P5483,Family Bundle,16.31,Voice,0
P5484,Unlimited Social,13.75,Data,0
P5485,Roaming Pack,7.52,Voice,1
P5486,Family Bundle,21.18,Voice,0
P5487,Roaming Pack,5.87,Combo,0
P5488,Roaming Pack,13.36,Voice,1
P5489,Unlimited Social,18.58,Combo,1
P5490,Roaming Pack,7.19,Combo,1
P5491,Roaming Pack,13.03,Data,1
P5492,Unlimited Social,6.68,Combo,0
P5493,Student Offer,13.76,Combo,1
P5494,Unlimited Social,5.71,Data,0
P5495,Unlimited Social,11.82,Combo,1
P5496,Student Offer,25.46,Data,0
P5497,Family Bundle,29.93,Voice,0
P5498,Family Bundle,22.77,Combo,0
P5499,Student Offer,16.67,Data,0
P5500,Student Offer,2.6,Combo,0
P5501,Unlimited Social,20.37,Data,1
P5502,Unlimited Social,2.09,Data,0
P5503,Unlimited Social,8.76,Combo,0
P5504,Family Bundle,18.76,Data,0
P5505,Unlimited Social,1.73,Combo,1
P5506,Roaming Pack,26.95,Voice,0
P5507,Student Offer,13.94,Combo,0
P5508,Student Offer,22.41,Combo,1
P5509,Roaming Pack,18.57,Data,1
P5510,Student Offer,26.02,Data,0
P5511,Student Offer,15.1,Voice,0
P5512,Family Bundle,21.33,Voice,0
P5513,Student Offer,13.81,Data,1
P5514,Roaming Pack,6.73,Combo,1
P5515,Unlimited Social,17.49,Combo,1
P5516,Roaming Pack,28.01,Combo,0
P5517,Unlimited Social,23.87,Combo,0
P5518,Family Bundle,28.8,Combo,1
P5519,Unlimited Social,22.17,Combo,1
P5520,Roaming Pack,29.24,Combo,1
P5521,Unlimited Social,6.58,Data,0
P5522,Student Offer,21.57,Data,1
P5523,Roaming Pack,22.55,Combo,0
P5524,Unlimited Social,28.48,Voice,1
P5525,Student Offer,4.5,Combo,0
P5526,Roaming Pack,20.66,Voice,1
P5527,Family Bundle,8.37,Combo,1
P5528,Family Bundle,7.9,Combo,0
P5529,Family Bundle,19.79,Combo,1
P5530,Roaming Pack,3.29,Data,1
P5531,Unlimited Social,6.14,Voice,0
P5532,Roaming Pack,25.36,Combo,1
P5533,Family Bundle,24.97,Voice,1
P5534,Student Offer,25.07,Data,1
P5535,Unlimited Social,18.8,Combo,1
P5536,Unlimited Social,22.05,Data,1
P5537,Unlimited Social,18.06,Data,1
P5538,Family Bundle,6.44,Combo,0
P5539,Family Bundle,11.79,Data,1
P5540,Roaming Pack,9.01,Data,0
P5541,Family Bundle,4.87,Combo,1
P5542,Student Offer,9.39,Voice,0
P5543,Family Bundle,1.99,Voice,1
P5544,Student Offer,8.91,Voice,1
P5545,Student Offer,3.5,Voice,1
P5546,Unlimited Social,15.36,Combo,0
P5547,Student Offer,28.95,Data,0
P5548,Roaming Pack,5.08,Voice,0
P5549,Family Bundle,17.44,Combo,0
P5550,Family Bundle,10.58,Data,0
P5551,Student Offer,3.74,Voice,0
P5552,Unlimited Social,23.62,Combo,0
P5553,Roaming Pack,11.29,Voice,1
P5554,Student Offer,27.75,Voice,1
P5555,Unlimited Social,11.58,Voice,0
P5556,Student Offer,22.25,Voice,0
P5557,Family Bundle,24.56,Voice,1
P5558,Student Offer,17.74,Voice,1
P5559,Family Bundle,16.31,Data,0
P5560,Family Bundle,13.22,Voice,0
P5561,Family Bundle,15.63,Data,0
P5562,Family Bundle,19.9,Data,0
P5563,Roaming Pack,27.73,Voice,1
P5564,Student Offer,22.88,Combo,1
P5565,Unlimited Social,19.16,Data,1
P5566,Roaming Pack,26.06,Combo,0
P5567,Student Offer,12.96,Combo,1
P5568,Student Offer,13.96,Voice,1
P5569,Family Bundle,29.06,Combo,1
P5570,Unlimited Social,3.38,Combo,1
P5571,Family Bundle,27.57,Combo,0
P5572,Roaming Pack,22.53,Voice,0
P5573,Family Bundle,14.33,Data,0
P5574,Unlimited Social,6.53,Combo,1
P5575,Student Offer,10.01,Voice,0
P5576,Student Offer,19.93,Data,0
P5577,Student Offer,14.76,Combo,0
P5578,Family Bundle,7.51,Combo,1
P5579,Roaming Pack,22.27,Combo,0
P5580,Student Offer,10.67,Combo,0
P5581,Family Bundle,19.98,Combo,1
P5582,Roaming Pack,18.8,Voice,0
P5583,Roaming Pack,6.46,Voice,0
P5584,Student Offer,1.11,Combo,0
P5585,Unlimited Social,12.22,Combo,0
P5586,Roaming Pack,13.53,Voice,0
P5587,Student Offer,24.77,Voice,0
P5588,Roaming Pack,2.15,Data,0
P5589,Roaming Pack,25.16,Data,1
P5590,Family Bundle,5.23,Combo,1
P5591,Family Bundle,9.62,Data,0
P5592,Family Bundle,1.37,Combo,0
P5593,Student Offer,4.88,Combo,1
P5594,Family Bundle,21.82,Voice,0
P5595,Unlimited Social,29.05,Voice,0
P5596,Roaming Pack,21.18,Voice,1
P5597,Unlimited Social,12.42,Voice,0
P5598,Roaming Pack,6.76,Data,1
P5599,Family Bundle,24.12,Data,0
P5600,Roaming Pack,16.79,Voice,1
P5601,Student Offer,25.03,Data,0
P5602,Roaming Pack,15.79,Data,0
P5603,Roaming Pack,15.77,Voice,1
P5604,Unlimited Social,2.74,Voice,0
P5605,Family Bundle,14.16,Data,0
P5606,Family Bundle,22.37,Data,0
P5607,Unlimited Social,7.55,Data,1
P5608,Student Offer,20.58,Voice,1
P5609,Unlimited Social,19.49,Combo,1
P5610,Roaming Pack,25.47,Voice,0
P5611,Family Bundle,19.52,Voice,1
P5612,Unlimited Social,24.29,Voice,1
P5613,Family Bundle,15.73,Data,0
P5614,Family Bundle,9.6,Combo,0
P5615,Roaming Pack,27.26,Voice,0
P5616,Student Offer,13.88,Combo,0
P5617,Family Bundle,9.21,Data,1
P5618,Student Offer,27.73,Voice,1
P5619,Roaming Pack,29.79,Data,0
P5620,Unlimited Social,15.43,Combo,0
P5621,Unlimited Social,2.65,Data,0
P5622,Student Offer,15.43,Voice,1
P5623,Family Bundle,18.28,Data,0
P5624,Unlimited Social,9.79,Data,1
P5625,Roaming Pack,20.09,Data,1
P5626,Student Offer,22.62,Data,1
P5627,Unlimited Social,25.84,Data,0
P5628,Roaming Pack,20.2,Data,0
P5629,Roaming Pack,15.92,Voice,1
P5630,Student Offer,1.36,Data,0
P5631,Roaming Pack,12.61,Voice,1
P5632,Family Bundle,2.2,Combo,0
P5633,Family Bundle,4.2,Voice,1
P5634,Family Bundle,6.47,Combo,0
P5635,Roaming Pack,6.22,Combo,1
P5636,Student Offer,20.92,Voice,1
P5637,Unlimited Social,14.84,Data,0
P5638,Unlimited Social,16.29,Combo,1
P5639,Roaming Pack,21.69,Data,0
P5640,Roaming Pack,23.26,Voice,1
P5641,Student Offer,17.18,Data,0
P5642,Family Bundle,28.31,Combo,1
P5643,Roaming Pack,26.0,Data,0
P5644,Unlimited Social,25.49,Combo,1
P5645,Unlimited Social,7.27,Voice,1
P5646,Roaming Pack,1.8,Data,1
P5647,Roaming Pack,4.47,Data,1
P5648,Roaming Pack,4.35,Voice,0
P5649,Student Offer,16.83,Data,0
P5650,Unlimited Social,18.02,Combo,0
P5651,Unlimited Social,13.33,Combo,0
P5652,Student Offer,22.15,Combo,0
P5653,Roaming Pack,13.92,Data,1
P5654,Unlimited Social,21.81,Voice,0
P5655,Unlimited Social,13.58,Combo,0
P5656,Unlimited Social,16.43,Data,0
P5657,Family Bundle,10.5,Combo,1
P5658,Roaming Pack,4.58,Combo,0
P5659,Family Bundle,19.2,Data,1
P5660,Roaming Pack,17.55,Data,1
P5661,Student Offer,8.08,Combo,0
P5662,Unlimited Social,15.48,Combo,0
P5663,Family Bundle,5.97,Voice,0
P5664,Roaming Pack,24.77,Data,0
P5665,Student Offer,18.06,Data,1
P5666,Family Bundle,13.12,Voice,1
P5667,Family Bundle,5.67,Combo,0
P5668,Unlimited Social,27.67,Data,1
P5669,Roaming Pack,17.66,Combo,0
P5670,Roaming Pack,10.31,Voice,1
P5671,Roaming Pack,5.6,Combo,1
P5672,Roaming Pack,22.27,Combo,0
P5673,Student Offer,17.3,Data,0
P5674,Unlimited Social,10.56,Data,0
P5675,Student Offer,27.35,Voice,1
P5676,Roaming Pack,22.04,Voice,0
P5677,Roaming Pack,21.03,Data,0
P5678,Roaming Pack,1.26,Combo,0
P5679,Roaming Pack,17.99,Combo,1
P5680,Unlimited Social,8.16,Combo,0
P5681,Roaming Pack,20.76,Data,1
P5682,Roaming Pack,20.94,Voice,1
P5683,Unlimited Social,18.7,Voice,0
P5684,Student Offer,15.39,Voice,0
P5685,Roaming Pack,29.21,Combo,1
P5686,Unlimited Social,15.65,Data,0
P5687,Student Offer,10.86,Data,1
P5688,Roaming Pack,17.74,Data,0
P5689,Unlimited Social,2.33,Data,1
P5690,Student Offer,15.83,Data,1
P5691,Unlimited Social,19.9,Combo,0
P5692,Student Offer,16.1,Combo,1
P5693,Family Bundle,15.92,Data,1
P5694,Roaming Pack,26.58,Combo,0
P5695,Unlimited Social,24.8,Voice,0
P5696,Roaming Pack,29.55,Data,1
P5697,Student Offer,15.39,Combo,1
P5698,Unlimited Social,20.7,Data,0
P5699,Unlimited Social,15.63,Combo,1
P5700,Unlimited Social,14.27,Combo,1
P5701,Student Offer,23.01,Combo,0
P5702,Student Offer,19.74,Data,1
P5703,Unlimited Social,26.25,Data,1
P5704,Roaming Pack,21.61,Data,1
P5705,Unlimited Social,21.78,Combo,1
P5706,Student Offer,11.85,Combo,1
P5707,Roaming Pack,19.26,Voice,1
P5708,Student Offer,15.03,Data,0
P5709,Student Offer,29.66,Data,1
P5710,Unlimited Social,5.34,Combo,1
P5711,Student Offer,10.94,Combo,1
P5712,Family Bundle,6.35,Data,1
P5713,Student Offer,20.99,Voice,0
P5714,Unlimited Social,11.72,Data,0
P5715,Roaming Pack,15.84,Data,0
P5716,Unlimited Social,17.91,Data,1
P5717,Family Bundle,20.0,Voice,0
P5718,Unlimited Social,21.18,Combo,0
P5719,Student Offer,7.9,Data,1
P5720,Family Bundle,26.92,Data,1
P5721,Roaming Pack,28.65,Combo,1
P5722,Student Offer,20.15,Voice,0
P5723,Unlimited Social,25.09,Voice,0
P5724,Unlimited Social,10.87,Voice,1
P5725,Roaming Pack,29.02,Voice,0
P5726,Roaming Pack,1.44,Combo,1
P5727,Student Offer,2.08,Voice,1
P5728,Family Bundle,21.17,Data,1
P5729,Roaming Pack,27.3,Data,1
P5730,Family Bundle,2.29,Combo,1
P5731,Unlimited Social,23.49,Data,0
P5732,Roaming Pack,3.05,Voice,0
P5733,Family Bundle,14.99,Combo,1
P5734,Family Bundle,15.34,Combo,0
P5735,Unlimited Social,10.79,Combo,1
P5736,Roaming Pack,6.1,Data,0
P5737,Student Offer,10.71,Data,1
P5738,Family Bundle,17.07,Combo,1
P5739,Family Bundle,28.1,Data,0
P5740,Roaming Pack,28.32,Combo,0
P5741,Unlimited Social,15.69,Voice,0
P5742,Family Bundle,29.23,Combo,0
P5743,Roaming Pack,18.56,Voice,1
P5744,Family Bundle,10.35,Voice,1
P5745,Roaming Pack,13.25,Data,0
P5746,Roaming Pack,15.89,Voice,1
P5747,Family Bundle,4.5,Voice,1
P5748,Student Offer,24.85,Combo,1
P5749,Unlimited Social,3.67,Data,0
P5750,Roaming Pack,1.2,Data,1
P5751,Student Offer,15.67,Voice,1
P5752,Family Bundle,29.49,Data,1
P5753,Unlimited Social,18.44,Data,0
P5754,Unlimited Social,1.37,Combo,1
P5755,Student Offer,25.07,Combo,0
P5756,Family Bundle,11.47,Combo,0
P5757,Student Offer,18.06,Voice,1
P5758,Student Offer,12.36,Combo,0
P5759,Roaming Pack,4.56,Combo,0
P5760,Roaming Pack,7.86,Voice,1
P5761,Family Bundle,28.0,Combo,1
P5762,Student Offer,23.06,Data,1
P5763,Student Offer,23.0,Combo,0
P5764,Family Bundle,13.58,Combo,0
P5765,Student Offer,21.82,Combo,1
P5766,Student Offer,25.39,Data,1
P5767,Student Offer,29.87,Combo,1
P5768,Unlimited Social,4.15,Data,1
P5769,Unlimited Social,5.06,Combo,1
P5770,Roaming Pack,3.81,Combo,1
P5771,Family Bundle,29.03,Voice,1
P5772,Student Offer,23.25,Combo,1
P5773,Unlimited Social,11.37,Voice,0
P5774,Student Offer,23.58,Voice,0
P5775,Student Offer,3.95,Voice,0
P5776,Unlimited Social,12.69,Combo,0
P5777,Family Bundle,29.79,Voice,1
P5778,Unlimited Social,27.67,Data,0
P5779,Student Offer,27.87,Voice,1
P5780,Student Offer,10.44,Combo,0
P5781,Student Offer,25.99,Data,1
P5782,Unlimited Social,1.51,Data,1
P5783,Family Bundle,28.17,Combo,1
