customer_id,age,gender,city,plan_type,join_date,churned,last_month_usage_gb,complaints_count
C4215,54,M,Muharraq,Postpaid,2023-06-11,0,34.2,3
C4216,55,M,Riffa,Postpaid,2021-11-19,0,36.97,5
C4217,55,M,Riffa,Prepaid,2023-01-21,1,27.9,1
C4218,39,F,Muharraq,Prepaid,2023-10-07,0,44.6,1
C4219,19,F,Muharraq,Postpaid,2022-07-12,1,12.43,5
C4220,31,M,Muharraq,Prepaid,2023-03-12,1,15.51,1
C4221,27,F,Isa Town,Postpaid,2021-10-01,0,31.68,4
C4222,41,M,Isa Town,Prepaid,2024-03-15,0,12.09,2
C4223,20,F,Manama,Postpaid,2022-07-24,0,6.28,1
C4224,38,M,Manama,Postpaid,2024-12-20,0,18.28,2
C4225,38,F,Manama,Postpaid,2022-02-04,0,13.67,1
C4226,59,F,Riffa,Postpaid,2021-08-06,1,3.56,4
C4227,57,M,Riffa,Postpaid,2021-05-09,0,6.58,1
C4228,50,M,Isa Town,Prepaid,2023-07-31,0,42.22,5
C4229,40,M,Riffa,Prepaid,2021-11-03,1,30.56,2
C4230,22,F,Manama,Postpaid,2021-03-13,1,42.92,2
C4231,40,F,Manama,Postpaid,2022-01-18,1,39.88,1
C4232,50,M,Riffa,Postpaid,2021-11-16,0,0.87,3
C4233,25,F,Muharraq,Prepaid,2022-11-10,1,44.59,5
C4234,45,M,Riffa,Prepaid,2022-08-08,0,43.7,0
C4235,47,F,Manama,Postpaid,2021-06-05,0,14.46,0
C4236,38,F,Riffa,Postpaid,2025-06-30,1,23.03,0
C4237,37,M,Muharraq,Postpaid,2021-06-12,0,45.65,4
C4238,20,M,Manama,Prepaid,2024-09-22,0,45.82,3
C4239,64,M,Manama,Prepaid,2021-07-31,0,24.28,4
C4240,51,M,Muharraq,Prepaid,2023-03-13,1,39.96,3
C4241,60,M,Isa Town,Prepaid,2025-09-04,0,20.38,4
C4242,48,F,Manama,Postpaid,2024-12-11,1,46.55,0
C4243,40,M,Isa Town,Postpaid,2023-04-14,1,37.94,4
C4244,28,F,Isa Town,Prepaid,2024-04-20,0,0.6,1
C4245,63,F,Muharraq,Prepaid,2024-08-16,0,33.66,2
C4246,46,M,Muharraq,Postpaid,2022-03-14,0,17.59,2
C4247,19,F,Muharraq,Prepaid,2023-07-06,0,2.49,3
C4248,56,F,Riffa,Prepaid,2023-07-16,1,17.33,2
C4249,56,M,Isa Town,Postpaid,2022-09-09,0,13.01,3
C4250,34,M,Isa Town,Postpaid,2024-02-25,1,22.47,0
C4251,53,F,Isa Town,Prepaid,2020-12-30,0,21.25,2
C4252,45,M,Riffa,Postpaid,2024-10-07,1,10.36,2
C4253,33,M,Manama,Postpaid,2023-01-30,0,29.43,1
C4254,19,M,Muharraq,Postpaid,2023-11-06,1,21.43,1
C4255,33,F,Isa Town,Postpaid,2022-12-12,0,0.92,1
C4256,24,F,Isa Town,Postpaid,2022-05-16,0,29.6,1
C4257,44,M,Riffa,Postpaid,2022-07-03,1,33.66,0
C4258,24,M,Riffa,Prepaid,2023-07-02,0,47.7,2
C4259,39,F,Manama,Prepaid,2025-05-11,1,14.79,0
C4260,50,M,Muharraq,Postpaid,2021-12-26,1,31.55,1
C4261,51,F,Muharraq,Postpaid,2020-10-18,1,4.87,1
C4262,18,M,Riffa,Prepaid,2021-04-21,0,38.62,0
C4263,19,M,Manama,Postpaid,2025-01-13,0,15.64,4
C4264,37,M,Manama,Postpaid,2025-07-07,1,5.32,4
C4265,54,F,Riffa,Postpaid,2021-09-10,1,37.73,1
C4266,50,F,Muharraq,Postpaid,2023-07-31,0,26.09,3
C4267,28,M,Riffa,Prepaid,2023-12-11,1,38.9,5
C4268,43,M,Manama,Prepaid,2021-07-27,0,12.49,1
C4269,32,F,Manama,Postpaid,2024-08-07,1,37.18,3
C4270,24,M,Riffa,Prepaid,2022-06-22,1,25.93,5
C4271,20,F,Manama,Prepaid,2024-01-24,0,16.84,3
C4272,43,F,Manama,Prepaid,2023-02-19,0,10.88,1
C4273,49,F,Riffa,Postpaid,2024-05-19,0,29.19,3
C4274,30,F,Manama,Postpaid,2025-02-23,0,23.68,4
C4275,38,F,Riffa,Postpaid,2022-08-09,0,0.74,1
C4276,34,M,Riffa,Postpaid,2022-02-17,0,36.21,1
C4277,47,M,Isa Town,Prepaid,2023-11-10,1,18.35,1
C4278,22,M,Manama,Prepaid,2021-06-03,1,33.95,5
C4279,55,M,Riffa,Prepaid,2021-07-15,0,33.48,3
C4280,18,F,Manama,Prepaid,2024-09-26,1,22.71,0
C4281,50,M,Manama,Prepaid,2022-05-21,1,42.35,3
C4282,60,M,Riffa,Postpaid,2023-11-09,1,28.01,5
C4283,31,F,Manama,Prepaid,2023-07-23,0,13.09,2
C4284,23,M,Manama,Prepaid,2024-12-10,0,47.19,4
C4285,58,M,Riffa,Prepaid,2021-01-20,1,46.08,5
C4286,63,M,Muharraq,Postpaid,2021-07-04,0,22.25,4
C4287,60,M,Riffa,Postpaid,2021-11-02,1,1.93,2
C4288,44,M,Riffa,Prepaid,2022-04-13,1,22.66,2
C4289,60,F,Muharraq,Prepaid,2022-02-26,0,9.9,2
C4290,40,F,Riffa,Postpaid,2022-01-13,1,6.26,1
C4291,47,F,Isa Town,Postpaid,2023-12-03,0,22.75,2
C4292,19,M,Muharraq,Postpaid,2022-01-20,1,12.91,5
C4293,55,F,Manama,Prepaid,2022-12-03,0,30.42,5
C4294,32,F,Riffa,Prepaid,2025-01-05,0,40.79,3
C4295,37,M,Manama,Postpaid,2022-07-07,0,11.21,3
C4296,46,F,Muharraq,Prepaid,2023-08-20,0,17.38,3
C4297,33,M,Manama,Prepaid,2025-07-12,0,49.82,4
C4298,43,F,Riffa,Postpaid,2022-10-08,0,8.29,1
C4299,43,M,Isa Town,Postpaid,2021-08-13,0,3.07,3
C4300,36,F,Isa Town,Postpaid,2020-10-24,1,38.74,5
C4301,55,F,Riffa,Prepaid,2024-05-03,1,0.61,5
C4302,33,F,Manama,Prepaid,2024-01-04,0,46.07,3
C4303,47,M,Manama,Postpaid,2025-05-27,1,47.48,1
C4304,59,F,Riffa,Postpaid,2024-03-15,0,40.45,0
C4305,46,M,Manama,Prepaid,2021-02-05,1,5.33,5
C4306,45,M,Manama,Postpaid,2021-07-13,0,8.51,0
C4307,35,F,Riffa,Prepaid,2021-03-19,1,16.71,4
C4308,45,F,Riffa,Prepaid,2021-01-06,0,11.66,5
C4309,51,F,Isa Town,Postpaid,2025-02-03,1,47.01,1
C4310,54,M,Isa Town,Prepaid,2023-06-10,0,36.34,2
C4311,33,M,Manama,Postpaid,2020-10-30,0,19.24,3
C4312,40,M,Isa Town,Prepaid,2022-09-07,1,32.38,3
C4313,33,M,Isa Town,Prepaid,2024-07-10,1,38.17,5
C4314,27,F,Isa Town,Prepaid,2021-02-11,0,39.64,4
C4315,40,F,Riffa,Prepaid,2022-01-04,0,43.29,5
C4316,42,F,Manama,Postpaid,2021-06-22,0,49.55,1
C4317,35,M,Manama,Postpaid,2023-12-22,1,22.02,0
C4318,45,M,Riffa,Postpaid,2025-02-15,0,23.88,1
C4319,38,F,Muharraq,Prepaid,2022-03-31,0,19.43,2
C4320,19,F,Muharraq,Postpaid,2021-12-07,1,19.66,3
C4321,31,F,Manama,Prepaid,2022-02-13,1,33.13,5
C4322,59,F,Riffa,Postpaid,2023-10-31,0,42.35,1
C4323,56,M,Riffa,Prepaid,2021-05-09,1,34.78,0
C4324,64,F,Isa Town,Prepaid,2024-11-21,1,16.11,4
C4325,59,M,Riffa,Prepaid,2020-11-03,0,19.47,0
C4326,18,M,Manama,Prepaid,2024-01-07,0,4.16,2
C4327,45,M,Isa Town,Prepaid,2024-12-31,1,9.63,2
C4328,34,M,Muharraq,Prepaid,2022-04-29,0,0.06,5
C4329,65,M,Muharraq,Postpaid,2023-01-29,1,41.61,4
C4330,21,F,Isa Town,Prepaid,2025-07-29,0,33.69,1
C4331,22,M,Riffa,Postpaid,2023-05-27,0,24.69,3
C4332,58,M,Isa Town,Postpaid,2022-01-22,1,36.23,0
C4333,56,M,Muharraq,Prepaid,2022-12-03,0,43.94,0
C4334,44,M,Manama,Postpaid,2025-07-19,1,6.08,3
C4335,22,M,Manama,Prepaid,2024-03-09,0,20.67,0
C4336,62,F,Muharraq,Postpaid,2021-08-01,0,15.84,5
C4337,57,M,Isa Town,Postpaid,2023-09-08,1,13.7,1
C4338,27,M,Manama,Prepaid,2023-11-08,0,48.88,1
C4339,52,M,Isa Town,Postpaid,2023-11-17,0,8.74,4
C4340,33,F,Riffa,Postpaid,2023-07-09,0,46.81,2
C4341,29,F,Riffa,Postpaid,2023-04-26,1,34.19,2
C4342,33,F,Isa Town,Prepaid,2023-11-24,0,3.72,1
C4343,32,M,Isa Town,Postpaid,2022-03-31,0,30.25,4
C4344,19,F,Isa Town,Postpaid,2022-06-08,0,42.05,2
C4345,62,F,Manama,Postpaid,2023-05-25,0,39.0,4
C4346,48,M,Muharraq,Postpaid,2024-09-21,0,34.4,0
C4347,63,F,Isa Town,Prepaid,2022-11-28,1,8.41,3
C4348,29,F,Isa Town,Prepaid,2022-07-12,0,7.29,2
C4349,50,F,Manama,Prepaid,2021-12-30,0,31.12,2
C4350,60,F,Isa Town,Prepaid,2022-03-20,1,48.51,4
C4351,30,F,Isa Town,Postpaid,2020-09-12,1,3.37,5
C4352,27,F,Isa Town,Postpaid,2024-10-10,0,3.67,3
C4353,61,M,Isa Town,Postpaid,2024-12-09,0,10.92,4
C4354,45,M,Riffa,Postpaid,2022-06-02,1,43.14,0
C4355,24,M,Riffa,Postpaid,2023-01-17,0,10.26,0
C4356,18,M,Riffa,Postpaid,2020-09-27,0,1.6,4
C4357,62,M,Muharraq,Postpaid,2025-04-23,0,25.56,1
C4358,28,M,Manama,Postpaid,2025-06-08,0,4.16,5
C4359,46,M,Isa Town,Postpaid,2023-01-31,1,27.24,1
C4360,29,M,Isa Town,Prepaid,2020-09-28,0,3.2,3
C4361,19,F,Muharraq,Postpaid,2022-11-07,1,41.48,0
C4362,45,M,Isa Town,Postpaid,2022-03-01,0,31.46,2
C4363,22,M,Riffa,Postpaid,2021-11-08,1,4.57,5
C4364,19,M,Riffa,Prepaid,2020-09-25,0,25.66,4
C4365,37,F,Muharraq,Prepaid,2022-07-26,1,43.86,1
C4366,62,M,Manama,Prepaid,2022-10-04,1,0.54,3
C4367,26,M,Muharraq,Postpaid,2023-07-03,0,7.68,5
C4368,51,M,Manama,Prepaid,2022-09-03,1,34.14,5
C4369,35,M,Isa Town,Postpaid,2021-07-07,0,28.72,3
C4370,54,M,Manama,Prepaid,2024-05-20,1,35.47,1
C4371,25,F,Isa Town,Postpaid,2022-08-25,1,36.34,2
C4372,18,M,Muharraq,Prepaid,2022-08-04,1,18.69,2
C4373,22,M,Isa Town,Prepaid,2022-01-05,1,19.55,4
C4374,47,M,Manama,Postpaid,2022-10-23,1,39.44,2
C4375,53,M,Manama,Postpaid,2021-11-23,0,24.49,2
C4376,27,F,Muharraq,Prepaid,2024-07-09,0,14.79,0
C4377,40,M,Riffa,Prepaid,2025-04-01,1,30.76,5
C4378,44,M,Muharraq,Prepaid,2024-09-26,1,41.82,5
C4379,39,F,Muharraq,Prepaid,2024-02-14,0,6.66,4
C4380,21,F,Muharraq,Postpaid,2022-02-14,1,31.8,1
C4381,40,F,Manama,Postpaid,2024-05-31,1,49.75,1
C4382,39,M,Riffa,Prepaid,2024-09-28,0,4.35,2
C4383,28,F,Riffa,Postpaid,2022-10-06,0,23.15,5
C4384,52,M,Isa Town,Prepaid,2024-12-19,0,4.12,3
C4385,35,M,Muharraq,Prepaid,2021-08-11,1,45.42,2
C4386,52,M,Isa Town,Prepaid,2022-02-23,1,3.37,2
C4387,26,M,Muharraq,Postpaid,2023-11-19,1,47.98,2
C4388,60,F,Muharraq,Prepaid,2023-10-15,1,36.82,2
C4389,54,F,Isa Town,Postpaid,2022-01-22,1,24.8,4
C4390,23,M,Muharraq,Postpaid,2023-10-24,0,0.92,2
C4391,39,F,Isa Town,Prepaid,2021-08-21,1,43.7,2
C4392,61,M,Manama,Postpaid,2020-10-17,0,27.47,2
C4393,51,F,Manama,Prepaid,2020-12-11,1,32.96,1
C4394,29,M,Muharraq,Prepaid,2023-05-17,1,35.47,4
C4395,42,M,Manama,Prepaid,2021-08-17,1,22.93,5
C4396,65,M,Muharraq,Prepaid,2021-03-17,0,34.34,3
C4397,35,F,Manama,Prepaid,2022-01-16,0,36.53,4
C4398,56,F,Muharraq,Postpaid,2024-04-10,0,31.67,2
C4399,62,F,Manama,Prepaid,2024-05-02,0,26.04,3
C4400,65,F,Muharraq,Postpaid,2021-11-11,1,25.63,0
C4401,52,F,Muharraq,Postpaid,2021-06-14,1,34.83,0
C4402,63,M,Manama,Postpaid,2023-03-02,0,24.82,2
C4403,57,F,Riffa,Postpaid,2022-05-29,1,34.2,5
C4404,60,F,Riffa,Postpaid,2022-04-04,0,42.5,0
C4405,46,F,Muharraq,Postpaid,2024-09-11,0,19.28,2
C4406,36,M,Riffa,Postpaid,2025-09-09,1,49.68,0
C4407,62,F,Manama,Postpaid,2023-01-07,0,17.04,5
C4408,50,M,Riffa,Prepaid,2024-08-27,1,40.62,5
C4409,54,F,Riffa,Postpaid,2022-05-08,1,25.37,1
C4410,61,F,Riffa,Postpaid,2024-12-01,0,18.92,4
C4411,37,M,Riffa,Prepaid,2025-06-16,1,42.05,5
C4412,31,M,Isa Town,Prepaid,2020-12-23,1,23.28,3
C4413,24,M,Riffa,Prepaid,2024-07-30,0,24.6,4
C4414,31,F,Muharraq,Prepaid,2021-01-20,0,9.87,5
C4415,50,F,Riffa,Prepaid,2023-01-18,0,45.21,3
C4416,55,F,Muharraq,Postpaid,2021-08-29,0,36.4,1
C4417,23,M,Isa Town,Postpaid,2024-11-27,0,7.93,1
C4418,38,F,Manama,Postpaid,2024-10-14,1,7.79,4
C4419,62,M,Muharraq,Prepaid,2024-11-03,0,12.28,3
C4420,49,M,Riffa,Postpaid,2021-04-22,1,44.31,4
C4421,33,F,Riffa,Postpaid,2024-07-16,1,34.74,0
C4422,27,M,Manama,Postpaid,2021-12-10,0,23.51,0
C4423,30,F,Riffa,Postpaid,2024-07-22,1,28.18,3
C4424,43,M,Muharraq,Prepaid,2022-11-30,0,46.36,4
C4425,23,M,Isa Town,Prepaid,2024-05-21,1,16.25,3
C4426,65,F,Manama,Prepaid,2020-11-12,0,43.47,4
C4427,59,M,Manama,Postpaid,2023-01-01,1,14.8,3
C4428,53,F,Muharraq,Prepaid,2024-07-21,1,18.55,2
C4429,39,F,Manama,Prepaid,2023-04-22,1,10.61,2
C4430,45,M,Isa Town,Postpaid,2025-08-11,1,38.41,4
C4431,61,F,Muharraq,Prepaid,2023-01-23,0,24.41,1
C4432,54,M,Riffa,Postpaid,2024-02-08,0,1.46,1
C4433,62,M,Isa Town,Postpaid,2022-04-05,0,47.4,3
C4434,54,M,Muharraq,Prepaid,2022-04-25,0,3.1,3
C4435,41,F,Manama,Postpaid,2023-11-05,0,22.9,4
C4436,20,F,Isa Town,Prepaid,2020-11-28,0,47.81,5
C4437,24,M,Manama,Prepaid,2025-05-21,0,29.2,1
C4438,34,F,Manama,Postpaid,2023-04-21,1,29.96,1
C4439,25,F,Muharraq,Prepaid,2021-12-18,0,34.29,5
C4440,32,M,Muharraq,Postpaid,2023-11-22,0,5.62,2
C4441,32,M,Isa Town,Prepaid,2021-09-10,0,8.67,3
C4442,20,M,Muharraq,Prepaid,2025-02-19,0,32.62,3
C4443,65,F,Muharraq,Postpaid,2025-01-06,0,15.78,4
C4444,53,F,Isa Town,Postpaid,2021-10-14,0,44.53,1
C4445,21,F,Muharraq,Prepaid,2021-04-06,0,34.65,4
C4446,62,M,Manama,Prepaid,2023-11-12,1,48.8,4
C4447,21,F,Riffa,Postpaid,2022-04-27,1,18.28,4
C4448,38,M,Riffa,Postpaid,2021-07-14,1,0.66,4
C4449,44,M,Isa Town,Postpaid,2022-01-29,1,7.78,5
C4450,34,F,Muharraq,Postpaid,2021-04-18,1,10.88,4
C4451,47,F,Isa Town,Postpaid,2024-08-23,1,0.7,0
C4452,62,F,Isa Town,Postpaid,2020-09-28,1,23.41,0
C4453,45,M,Muharraq,Postpaid,2020-11-27,0,27.29,1
C4454,43,M,Muharraq,Prepaid,2024-08-13,1,34.35,0
C4455,63,F,Riffa,Prepaid,2023-01-28,1,1.34,2
C4456,30,F,Manama,Postpaid,2023-09-06,0,16.73,5
C4457,63,F,Manama,Prepaid,2022-07-22,0,34.5,5
C4458,43,F,Riffa,Postpaid,2021-02-22,1,31.8,1
C4459,47,M,Manama,Prepaid,2021-06-27,1,6.68,5
C4460,41,M,Riffa,Postpaid,2021-02-25,0,41.92,0
C4461,23,M,Riffa,Prepaid,2023-10-17,1,0.14,5
C4462,25,F,Manama,Postpaid,2025-05-09,1,43.61,0
C4463,41,M,Manama,Postpaid,2025-09-07,1,32.44,5
C4464,21,F,Riffa,Prepaid,2023-10-29,1,11.3,3
C4465,53,F,Isa Town,Postpaid,2020-12-30,1,34.97,5
C4466,36,F,Manama,Prepaid,2023-12-03,1,48.72,0
C4467,20,M,Manama,Postpaid,2024-03-16,0,40.76,3
C4468,53,F,Manama,Prepaid,2024-08-28,0,18.61,1
C4469,40,F,Isa Town,Prepaid,2021-04-29,0,35.17,4
C4470,29,M,Manama,Prepaid,2021-11-11,0,31.01,3
C4471,41,F,Riffa,Postpaid,2025-08-10,1,32.0,4
C4472,45,F,Isa Town,Postpaid,2024-08-22,1,41.57,1
C4473,40,M,Isa Town,Postpaid,2024-06-25,0,2.81,0
C4474,43,F,Manama,Postpaid,2024-09-22,0,22.04,0
C4475,61,F,Manama,Prepaid,2022-11-22,0,22.93,4
C4476,32,F,Isa Town,Postpaid,2021-08-30,1,18.97,0
C4477,65,F,Manama,Postpaid,2024-02-23,1,24.82,0
C4478,47,F,Manama,Postpaid,2022-06-28,1,30.77,3
C4479,51,M,Riffa,Postpaid,2021-05-16,0,25.78,1
C4480,39,F,Muharraq,Postpaid,2025-03-11,0,33.69,3
C4481,34,F,Riffa,Prepaid,2023-02-15,1,10.45,2
C4482,41,M,Riffa,Prepaid,2022-11-20,1,36.83,0
C4483,24,M,Manama,Prepaid,2022-03-04,1,40.03,0
C4484,52,F,Isa Town,Postpaid,2024-03-08,1,29.82,1
C4485,22,M,Riffa,Postpaid,2021-08-24,0,25.0,1
C4486,21,F,Muharraq,Postpaid,2021-08-18,0,43.88,0
C4487,27,M,Isa Town,Postpaid,2022-06-09,0,17.31,3
C4488,60,M,Manama,Postpaid,2024-05-12,1,14.83,1
C4489,54,F,Manama,Prepaid,2022-01-28,0,42.69,2
C4490,48,F,Riffa,Postpaid,2024-11-08,1,19.33,2
C4491,29,M,Isa Town,Prepaid,2025-04-09,1,36.05,2
C4492,61,F,Muharraq,Prepaid,2023-06-22,1,21.49,3
C4493,29,F,Riffa,Prepaid,2021-01-15,1,17.21,1
C4494,57,M,Isa Town,Postpaid,2021-06-22,1,30.98,4
C4495,51,F,Isa Town,Postpaid,2022-03-06,1,14.66,2
C4496,50,F,Isa Town,Postpaid,2022-01-06,0,11.78,0
C4497,25,M,Muharraq,Postpaid,2022-07-14,0,34.56,4
C4498,45,M,Isa Town,Postpaid,2020-09-13,0,49.39,4
C4499,31,F,Isa Town,Prepaid,2023-11-21,0,5.54,2
C4500,51,F,Riffa,Postpaid,2022-08-05,0,21.1,5
C4501,40,F,Manama,Prepaid,2021-08-16,1,20.48,3
C4502,26,M,Muharraq,Prepaid,2020-10-16,1,1.41,3
C4503,39,F,Manama,Postpaid,2024-12-25,0,5.11,0
C4504,26,M,Isa Town,Postpaid,2024-07-30,0,12.4,1
C4505,46,M,Isa Town,Prepaid,2021-11-22,1,31.79,1
C4506,36,F,Isa Town,Postpaid,2024-04-21,1,9.4,0
C4507,24,M,Manama,Prepaid,2023-12-28,0,24.58,1
C4508,53,F,Manama,Postpaid,2023-05-24,1,3.88,5
C4509,37,F,Riffa,Postpaid,2022-08-20,1,11.58,3
C4510,38,F,Manama,Prepaid,2023-04-27,0,31.42,4
C4511,61,M,Riffa,Prepaid,2023-03-10,0,46.91,5
C4512,51,F,Isa Town,Prepaid,2023-06-16,1,41.71,4
C4513,35,F,Riffa,Prepaid,2023-10-07,0,49.68,4
C4514,36,F,Manama,Postpaid,2022-04-24,0,2.22,0
C4515,60,M,Muharraq,Postpaid,2023-11-26,0,39.63,1
C4516,31,M,Manama,Prepaid,2021-04-01,1,47.23,4
C4517,45,F,Muharraq,Postpaid,2023-04-25,1,27.26,1
C4518,45,F,Muharraq,Postpaid,2021-01-11,0,26.46,5
C4519,42,M,Muharraq,Prepaid,2024-11-15,0,25.29,3
C4520,46,M,Riffa,Postpaid,2021-05-07,0,47.83,0
C4521,44,M,Muharraq,Prepaid,2025-01-24,1,31.89,2
C4522,58,F,Isa Town,Prepaid,2021-09-16,1,44.54,1
C4523,30,M,Isa Town,Postpaid,2023-02-15,0,2.8,2
C4524,31,F,Riffa,Postpaid,2021-03-11,0,3.04,1
C4525,47,M,Muharraq,Prepaid,2023-07-22,1,40.79,3
C4526,19,F,Muharraq,Postpaid,2024-11-17,0,38.17,1
C4527,39,F,Riffa,Postpaid,2023-12-28,1,26.06,5
C4528,62,M,Isa Town,Postpaid,2023-04-30,0,14.66,0
C4529,44,F,Manama,Postpaid,2024-03-16,1,31.88,2
C4530,43,F,Muharraq,Postpaid,2021-12-23,1,19.01,0
C4531,37,F,Riffa,Postpaid,2022-07-13,1,37.31,1
C4532,29,M,Manama,Prepaid,2023-09-24,1,27.22,2
C4533,40,F,Isa Town,Prepaid,2021-01-19,0,32.96,3
C4534,28,M,Riffa,Postpaid,2025-05-08,1,47.94,3
C4535,35,M,Isa Town,Postpaid,2021-09-28,0,31.81,4
C4536,38,M,Manama,Prepaid,2023-02-26,0,47.2,0
C4537,32,M,Manama,Prepaid,2025-02-23,0,36.07,4
C4538,49,M,Isa Town,Prepaid,2021-02-05,0,12.39,3
C4539,53,M,Riffa,Prepaid,2024-09-14,0,27.04,0
C4540,25,F,Muharraq,Prepaid,2020-12-31,1,14.01,1
C4541,38,F,Isa Town,Prepaid,2023-06-28,0,31.79,3
C4542,49,M,Isa Town,Prepaid,2025-05-23,1,46.3,2
C4543,56,F,Riffa,Postpaid,2022-10-11,1,17.67,3
C4544,39,F,Riffa,Postpaid,2022-07-18,0,44.55,2
C4545,59,M,Isa Town,Prepaid,2024-03-29,0,22.16,2
C4546,50,F,Riffa,Prepaid,2024-10-25,0,31.21,1
C4547,62,F,Muharraq,Postpaid,2022-01-10,0,40.45,0
C4548,47,M,Manama,Postpaid,2020-11-25,1,4.81,0
C4549,57,M,Manama,Postpaid,2021-01-18,1,24.57,5
C4550,36,F,Muharraq,Prepaid,2022-03-21,0,2.02,5
C4551,26,F,Isa Town,Postpaid,2025-06-03,1,10.12,4
C4552,64,M,Riffa,Prepaid,2025-07-02,0,41.13,2
C4553,61,M,Muharraq,Prepaid,2021-03-08,0,36.89,2
C4554,36,M,Muharraq,Prepaid,2024-04-28,1,11.68,5
C4555,19,F,Manama,Prepaid,2023-05-11,0,41.14,0
C4556,41,M,Riffa,Postpaid,2021-08-24,1,29.15,0
C4557,63,M,Riffa,Postpaid,2023-05-01,1,4.43,5
C4558,33,M,Riffa,Postpaid,2021-12-10,1,0.41,4
C4559,56,M,Manama,Prepaid,2023-10-29,1,37.05,5
C4560,32,F,Riffa,Postpaid,2021-08-04,0,10.11,4
C4561,61,F,Muharraq,Postpaid,2024-06-11,1,27.34,0
C4562,29,F,Muharraq,Postpaid,2022-10-10,0,5.8,0
C4563,27,M,Muharraq,Prepaid,2021-03-23,0,25.13,1
C4564,20,M,Riffa,Postpaid,2023-11-22,0,8.14,4
C4565,56,M,Manama,Postpaid,2022-06-27,1,15.1,2
C4566,28,M,Manama,Prepaid,2022-12-29,0,25.66,0
C4567,60,M,Muharraq,Postpaid,2024-01-10,1,48.21,5
C4568,62,M,Manama,Postpaid,2025-02-10,0,11.68,3
C4569,58,F,Isa Town,Prepaid,2021-07-13,1,48.69,5
C4570,62,M,Isa Town,Prepaid,2021-08-07,0,42.91,1
C4571,62,M,Manama,Postpaid,2022-09-15,1,1.79,0
C4572,25,M,Muharraq,Prepaid,2022-05-21,0,38.17,1
C4573,35,F,Riffa,Postpaid,2021-06-27,0,47.91,0
C4574,34,F,Isa Town,Postpaid,2025-09-10,0,41.32,3
C4575,47,F,Muharraq,Postpaid,2022-11-30,1,7.6,0
C4576,42,M,Manama,Postpaid,2022-06-17,0,41.76,5
C4577,49,M,Manama,Prepaid,2022-04-10,1,38.53,5
C4578,46,M,Muharraq,Postpaid,2025-08-28,0,3.02,3
C4579,47,M,Manama,Postpaid,2022-04-28,1,20.13,4
C4580,43,F,Muharraq,Prepaid,2022-07-23,0,10.91,3
C4581,21,M,Isa Town,Prepaid,2024-07-09,1,26.15,0
C4582,19,F,Manama,Postpaid,2022-11-07,0,27.97,1
C4583,33,M,Muharraq,Postpaid,2024-04-30,0,42.22,3
C4584,39,F,Riffa,Postpaid,2023-09-28,0,31.15,5
C4585,28,M,Isa Town,Postpaid,2023-07-07,0,42.04,3
C4586,29,M,Riffa,Prepaid,2021-10-07,1,27.52,2
C4587,65,F,Riffa,Postpaid,2024-07-11,0,10.58,0
C4588,54,F,Manama,Prepaid,2025-05-01,1,25.97,1
C4589,33,F,Isa Town,Prepaid,2021-12-20,1,9.77,4
C4590,58,M,Muharraq,Prepaid,2025-07-04,0,1.63,5
C4591,33,F,Riffa,Postpaid,2022-12-08,1,25.94,3
C4592,44,F,Isa Town,Postpaid,2022-09-07,1,4.91,1
C4593,49,M,Muharraq,Prepaid,2024-04-30,1,11.4,3
C4594,39,F,Muharraq,Postpaid,2025-08-12,1,19.98,0
C4595,34,F,Riffa,Prepaid,2023-09-05,0,5.55,2
C4596,34,M,Riffa,Postpaid,2023-04-15,0,27.2,5
C4597,37,M,Isa Town,Prepaid,2025-08-31,0,20.7,3
C4598,25,M,Riffa,Postpaid,2022-03-17,0,42.99,3
C4599,22,M,Muharraq,Postpaid,2022-03-14,0,39.13,2
C4600,39,F,Isa Town,Postpaid,2021-10-22,1,8.77,3
C4601,50,M,Isa Town,Postpaid,2024-12-23,0,24.99,0
C4602,35,M,Muharraq,Postpaid,2020-10-21,1,31.59,2
C4603,35,F,Riffa,Postpaid,2024-10-22,1,1.43,1
C4604,18,M,Manama,Postpaid,2024-02-24,0,7.61,1
C4605,32,F,Isa Town,Postpaid,2022-01-29,0,34.52,5
C4606,64,F,Muharraq,Postpaid,2023-06-20,0,26.75,5
C4607,21,F,Isa Town,Prepaid,2023-06-25,0,12.93,5
C4608,56,M,Isa Town,Postpaid,2025-04-30,0,27.18,0
C4609,30,F,Riffa,Prepaid,2021-06-21,0,13.75,4
C4610,58,F,Riffa,Prepaid,2020-11-19,1,40.65,0
C4611,18,F,Muharraq,Postpaid,2022-06-23,1,35.63,4
C4612,39,M,Riffa,Prepaid,2021-05-22,1,12.75,4
C4613,65,F,Isa Town,Postpaid,2022-07-14,1,6.91,0
C4614,65,F,Riffa,Postpaid,2023-08-11,0,23.73,1
C4615,50,M,Manama,Prepaid,2021-11-11,1,48.34,5
C4616,63,M,Isa Town,Prepaid,2024-10-02,1,15.3,4
C4617,60,F,Riffa,Prepaid,2021-02-26,0,15.65,0
C4618,44,M,Muharraq,Prepaid,2022-09-12,1,13.92,5
C4619,50,F,Manama,Prepaid,2025-04-15,0,4.52,0
C4620,47,M,Muharraq,Postpaid,2024-05-15,1,22.42,0
C4621,65,M,Manama,Postpaid,2024-04-25,1,27.97,0
C4622,62,F,Muharraq,Prepaid,2024-08-30,1,35.68,1
