ticket_id,employee_id,issue_type,priority,date_opened,status
IT4300,E007,Email Issue,Medium,2025-09-12,Resolved
IT4301,E002,VPN Setup,High,2025-09-12,Pending
IT4302,E016,Email Issue,High,2025-09-12,Resolved
IT4303,E015,VPN Setup,High,2025-09-12,Resolved
IT4304,E001,Software Bug,High,2025-09-12,Resolved
IT4305,E018,Software Bug,Low,2025-09-12,Resolved
IT4306,E016,Laptop Issue,High,2025-09-12,Resolved
IT4307,E005,Email Issue,Low,2025-09-12,Open
IT4308,E019,Email Issue,High,2025-09-12,Resolved
IT4309,E006,VPN Setup,Medium,2025-09-12,Pending
IT4310,E001,Software Bug,High,2025-09-12,Open
IT4311,E009,Email Issue,Medium,2025-09-12,Open
IT4312,E006,VPN Setup,Low,2025-09-12,Pending
IT4313,E019,Software Bug,Medium,2025-09-12,Resolved
IT4314,E006,Software Bug,High,2025-09-12,Pending
IT4315,E016,Laptop Issue,Medium,2025-09-12,Open
IT4316,E001,VPN Setup,Medium,2025-09-12,Open
IT4317,E020,Laptop Issue,High,2025-09-12,Open
IT4318,E013,Software Bug,Low,2025-09-12,Resolved
IT4319,E017,Email Issue,Low,2025-09-12,Open
IT4320,E019,Email Issue,Low,2025-09-12,Open
IT4321,E005,Email Issue,Low,2025-09-12,Resolved
IT4322,E015,Email Issue,High,2025-09-12,Pending
IT4323,E015,Laptop Issue,High,2025-09-12,Pending
IT4324,E018,Laptop Issue,High,2025-09-12,Open
IT4325,E019,VPN Setup,Low,2025-09-12,Resolved
IT4326,E012,Email Issue,Low,2025-09-12,Open
IT4327,E020,Email Issue,Low,2025-09-12,Pending
IT4328,E012,Email Issue,Medium,2025-09-12,Open
IT4329,E019,Laptop Issue,High,2025-09-12,Pending
IT4330,E003,Laptop Issue,High,2025-09-12,Resolved
IT4331,E018,Laptop Issue,High,2025-09-12,Resolved
IT4332,E017,VPN Setup,Medium,2025-09-12,Pending
IT4333,E016,Email Issue,Low,2025-09-12,Resolved
IT4334,E002,VPN Setup,High,2025-09-12,Resolved
IT4335,E016,VPN Setup,Medium,2025-09-12,Pending
IT4336,E005,VPN Setup,Medium,2025-09-12,Open
IT4337,E017,Laptop Issue,Low,2025-09-12,Resolved
IT4338,E015,Laptop Issue,High,2025-09-12,Resolved
IT4339,E001,VPN Setup,Low,2025-09-12,Open
IT4340,E008,Email Issue,High,2025-09-12,Open
IT4341,E006,Laptop Issue,Medium,2025-09-12,Pending
IT4342,E011,Email Issue,Low,2025-09-12,Open
IT4343,E003,Laptop Issue,High,2025-09-12,Resolved
IT4344,E006,Software Bug,Medium,2025-09-12,Open
IT4345,E015,Software Bug,Medium,2025-09-12,Resolved
IT4346,E005,Laptop Issue,Low,2025-09-12,Resolved
IT4347,E010,VPN Setup,Low,2025-09-12,Pending
IT4348,E020,Email Issue,Medium,2025-09-12,Resolved
IT4349,E011,VPN Setup,Low,2025-09-12,Resolved
IT4350,E013,Email Issue,Low,2025-09-12,Pending
IT4351,E020,Email Issue,High,2025-09-12,Open
IT4352,E018,Email Issue,Low,2025-09-12,Open
IT4353,E005,Email Issue,High,2025-09-12,Pending
IT4354,E009,Software Bug,High,2025-09-12,Pending
IT4355,E003,Laptop Issue,High,2025-09-12,Open
IT4356,E010,Email Issue,Low,2025-09-12,Resolved
IT4357,E016,VPN Setup,Medium,2025-09-12,Open
IT4358,E017,Laptop Issue,High,2025-09-12,Pending
IT4359,E011,Laptop Issue,Low,2025-09-12,Open
IT4360,E013,VPN Setup,High,2025-09-12,Resolved
IT4361,E008,Software Bug,Low,2025-09-12,Open
IT4362,E008,Email Issue,High,2025-09-12,Open
IT4363,E018,Laptop Issue,Low,2025-09-12,Pending
IT4364,E001,VPN Setup,Medium,2025-09-12,Resolved
IT4365,E001,Email Issue,High,2025-09-12,Open
IT4366,E020,Software Bug,Low,2025-09-12,Pending
IT4367,E011,Software Bug,Low,2025-09-12,Open
IT4368,E020,Laptop Issue,Low,2025-09-12,Pending
IT4369,E020,Laptop Issue,Low,2025-09-12,Pending
IT4370,E020,VPN Setup,Medium,2025-09-12,Open
IT4371,E015,Laptop Issue,Low,2025-09-12,Pending
IT4372,E010,Email Issue,Medium,2025-09-12,Resolved
IT4373,E010,Software Bug,Medium,2025-09-12,Resolved
IT4374,E005,Laptop Issue,Low,2025-09-12,Open
IT4375,E003,VPN Setup,Low,2025-09-12,Pending
IT4376,E012,Laptop Issue,High,2025-09-12,Pending
IT4377,E006,Email Issue,Low,2025-09-12,Resolved
IT4378,E012,Email Issue,High,2025-09-12,Pending
IT4379,E015,Email Issue,High,2025-09-12,Open
IT4380,E018,Software Bug,Medium,2025-09-12,Resolved
IT4381,E014,Software Bug,High,2025-09-12,Pending
IT4382,E012,Software Bug,High,2025-09-12,Open
IT4383,E014,VPN Setup,Low,2025-09-12,Open
IT4384,E011,VPN Setup,High,2025-09-12,Pending
IT4385,E002,Email Issue,High,2025-09-12,Pending
IT4386,E014,Software Bug,High,2025-09-12,Pending
IT4387,E015,Email Issue,Medium,2025-09-12,Open
IT4388,E017,Email Issue,Medium,2025-09-12,Open
IT4389,E010,Software Bug,High,2025-09-12,Open
IT4390,E004,Software Bug,Low,2025-09-12,Resolved
IT4391,E010,VPN Setup,Low,2025-09-12,Pending
IT4392,E012,Email Issue,High,2025-09-12,Open
IT4393,E018,Email Issue,High,2025-09-12,Pending
IT4394,E014,Laptop Issue,Low,2025-09-12,Pending
IT4395,E003,Laptop Issue,Medium,2025-09-12,Pending
IT4396,E018,VPN Setup,Low,2025-09-12,Pending
IT4397,E002,Email Issue,High,2025-09-12,Open
IT4398,E010,Laptop Issue,Medium,2025-09-12,Open
IT4399,E011,Email Issue,High,2025-09-12,Resolved
IT4400,E017,Software Bug,Low,2025-09-12,Resolved
IT4401,E018,Laptop Issue,High,2025-09-12,Open
IT4402,E009,Email Issue,High,2025-09-12,Resolved
IT4403,E012,Laptop Issue,High,2025-09-12,Pending
IT4404,E008,VPN Setup,Medium,2025-09-12,Resolved
IT4405,E010,Laptop Issue,High,2025-09-12,Pending
IT4406,E004,Laptop Issue,High,2025-09-12,Resolved
IT4407,E014,Email Issue,Low,2025-09-12,Resolved
IT4408,E015,Email Issue,Medium,2025-09-12,Pending
IT4409,E008,VPN Setup,Low,2025-09-12,Pending
IT4410,E016,Email Issue,High,2025-09-12,Pending
IT4411,E004,Software Bug,Medium,2025-09-12,Pending
IT4412,E010,Email Issue,Low,2025-09-12,Open
IT4413,E001,VPN Setup,Medium,2025-09-12,Open
IT4414,E007,Email Issue,High,2025-09-12,Open
IT4415,E002,Laptop Issue,High,2025-09-12,Pending
IT4416,E014,Email Issue,Low,2025-09-12,Resolved
IT4417,E012,Email Issue,Medium,2025-09-12,Open
IT4418,E013,Laptop Issue,High,2025-09-12,Resolved
IT4419,E009,Software Bug,Medium,2025-09-12,Resolved
IT4420,E020,Laptop Issue,High,2025-09-12,Resolved
IT4421,E002,Laptop Issue,High,2025-09-12,Resolved
IT4422,E003,VPN Setup,Medium,2025-09-12,Resolved
IT4423,E020,Laptop Issue,High,2025-09-12,Pending
IT4424,E007,Laptop Issue,Low,2025-09-12,Resolved
IT4425,E020,Laptop Issue,Medium,2025-09-12,Pending
IT4426,E016,Software Bug,High,2025-09-12,Open
IT4427,E002,VPN Setup,Medium,2025-09-12,Open
IT4428,E013,Laptop Issue,High,2025-09-12,Resolved
IT4429,E005,Software Bug,High,2025-09-12,Pending
IT4430,E008,Laptop Issue,Low,2025-09-12,Pending
IT4431,E010,Email Issue,Medium,2025-09-12,Pending
IT4432,E012,Software Bug,High,2025-09-12,Open
IT4433,E020,VPN Setup,Medium,2025-09-12,Open
IT4434,E002,VPN Setup,Medium,2025-09-12,Open
IT4435,E019,Software Bug,Low,2025-09-12,Open
IT4436,E015,Software Bug,Low,2025-09-12,Open
IT4437,E020,Software Bug,Medium,2025-09-12,Resolved
IT4438,E006,Software Bug,Medium,2025-09-12,Resolved
IT4439,E016,VPN Setup,Medium,2025-09-12,Resolved
IT4440,E015,Laptop Issue,Medium,2025-09-12,Pending
IT4441,E019,Laptop Issue,Medium,2025-09-12,Pending
IT4442,E018,VPN Setup,Low,2025-09-12,Pending
IT4443,E004,VPN Setup,Low,2025-09-12,Resolved
IT4444,E004,Laptop Issue,Medium,2025-09-12,Pending
IT4445,E019,Email Issue,Low,2025-09-12,Resolved
IT4446,E015,Software Bug,High,2025-09-12,Resolved
IT4447,E016,Software Bug,High,2025-09-12,Pending
IT4448,E009,VPN Setup,Medium,2025-09-12,Pending
IT4449,E002,VPN Setup,Low,2025-09-12,Open
IT4450,E009,Email Issue,Low,2025-09-12,Resolved
IT4451,E006,VPN Setup,High,2025-09-12,Open
IT4452,E018,Software Bug,Medium,2025-09-12,Resolved
IT4453,E015,Software Bug,Medium,2025-09-12,Open
IT4454,E020,Email Issue,Low,2025-09-12,Pending
IT4455,E015,Laptop Issue,Low,2025-09-12,Pending
IT4456,E012,Laptop Issue,High,2025-09-12,Open
IT4457,E008,Laptop Issue,High,2025-09-12,Resolved
IT4458,E006,VPN Setup,Low,2025-09-12,Open
IT4459,E009,Email Issue,High,2025-09-12,Open
IT4460,E012,VPN Setup,High,2025-09-12,Pending
IT4461,E004,Software Bug,Low,2025-09-12,Pending
IT4462,E003,Laptop Issue,Medium,2025-09-12,Open
IT4463,E001,Laptop Issue,High,2025-09-12,Pending
IT4464,E012,Software Bug,Medium,2025-09-12,Pending
IT4465,E012,Email Issue,High,2025-09-12,Pending
IT4466,E007,Software Bug,Medium,2025-09-12,Open
IT4467,E003,Laptop Issue,Medium,2025-09-12,Resolved
IT4468,E009,Email Issue,Low,2025-09-12,Open
IT4469,E001,Software Bug,Low,2025-09-12,Pending
IT4470,E013,Email Issue,High,2025-09-12,Pending
IT4471,E004,Software Bug,Medium,2025-09-12,Pending
IT4472,E008,Software Bug,Medium,2025-09-12,Open
IT4473,E003,VPN Setup,Medium,2025-09-12,Pending
IT4474,E007,Laptop Issue,High,2025-09-12,Resolved
IT4475,E004,Software Bug,High,2025-09-12,Resolved
IT4476,E002,Software Bug,Medium,2025-09-12,Pending
IT4477,E009,Software Bug,Medium,2025-09-12,Pending
IT4478,E010,Laptop Issue,High,2025-09-12,Pending
IT4479,E016,Email Issue,Medium,2025-09-12,Pending
IT4480,E009,Software Bug,High,2025-09-12,Resolved
IT4481,E010,Laptop Issue,Medium,2025-09-12,Resolved
IT4482,E020,Laptop Issue,High,2025-09-12,Open
IT4483,E018,Email Issue,High,2025-09-12,Open
IT4484,E014,Software Bug,High,2025-09-12,Resolved
IT4485,E008,VPN Setup,Low,2025-09-12,Resolved
IT4486,E004,Laptop Issue,Low,2025-09-12,Pending
IT4487,E014,Laptop Issue,Low,2025-09-12,Resolved
IT4488,E013,Software Bug,Medium,2025-09-12,Resolved
IT4489,E017,Email Issue,Medium,2025-09-12,Pending
IT4490,E014,Software Bug,Low,2025-09-12,Pending
IT4491,E004,Software Bug,Low,2025-09-12,Resolved
IT4492,E015,Laptop Issue,Medium,2025-09-12,Pending
IT4493,E014,Software Bug,Low,2025-09-12,Resolved
IT4494,E009,Email Issue,Medium,2025-09-12,Resolved
IT4495,E009,Email Issue,Medium,2025-09-12,Open
IT4496,E015,Laptop Issue,High,2025-09-12,Open
IT4497,E014,VPN Setup,High,2025-09-12,Open
IT4498,E005,Software Bug,High,2025-09-12,Pending
IT4499,E002,Laptop Issue,High,2025-09-12,Resolved
IT4500,E020,VPN Setup,Medium,2025-09-12,Pending
IT4501,E007,Email Issue,High,2025-09-12,Pending
IT4502,E016,Software Bug,High,2025-09-12,Resolved
IT4503,E012,Email Issue,Low,2025-09-12,Open
IT4504,E009,VPN Setup,High,2025-09-12,Resolved
IT4505,E003,Email Issue,Low,2025-09-12,Open
IT4506,E020,Email Issue,Low,2025-09-12,Pending
IT4507,E009,VPN Setup,Medium,2025-09-12,Pending
IT4508,E013,VPN Setup,High,2025-09-12,Open
IT4509,E017,Laptop Issue,Low,2025-09-12,Pending
IT4510,E003,VPN Setup,Medium,2025-09-12,Resolved
IT4511,E014,VPN Setup,Low,2025-09-12,Open
IT4512,E011,Email Issue,Low,2025-09-12,Resolved
IT4513,E010,Laptop Issue,High,2025-09-12,Open
IT4514,E001,Software Bug,High,2025-09-12,Pending
IT4515,E007,Laptop Issue,Medium,2025-09-12,Open
IT4516,E018,Software Bug,Low,2025-09-12,Resolved
IT4517,E007,VPN Setup,Medium,2025-09-12,Resolved
IT4518,E011,Email Issue,Low,2025-09-12,Open
IT4519,E017,VPN Setup,Low,2025-09-12,Open
IT4520,E016,VPN Setup,Low,2025-09-12,Resolved
IT4521,E010,Laptop Issue,High,2025-09-12,Open
IT4522,E006,Software Bug,Low,2025-09-12,Pending
IT4523,E010,VPN Setup,Medium,2025-09-12,Open
IT4524,E014,Laptop Issue,High,2025-09-12,Open
IT4525,E004,Email Issue,Medium,2025-09-12,Pending
IT4526,E005,Laptop Issue,Medium,2025-09-12,Pending
IT4527,E004,VPN Setup,High,2025-09-12,Open
IT4528,E016,Software Bug,High,2025-09-12,Pending
IT4529,E015,Email Issue,Medium,2025-09-12,Open
IT4530,E001,Software Bug,Medium,2025-09-12,Pending
IT4531,E006,Email Issue,Low,2025-09-12,Pending
IT4532,E003,Email Issue,Medium,2025-09-12,Pending
IT4533,E015,Software Bug,High,2025-09-12,Pending
IT4534,E017,VPN Setup,Medium,2025-09-12,Open
IT4535,E017,Laptop Issue,High,2025-09-12,Pending
IT4536,E006,Software Bug,Medium,2025-09-12,Resolved
IT4537,E017,VPN Setup,Low,2025-09-12,Open
IT4538,E020,VPN Setup,Medium,2025-09-12,Resolved
IT4539,E012,VPN Setup,Low,2025-09-12,Open
IT4540,E019,Software Bug,Low,2025-09-12,Pending
IT4541,E013,VPN Setup,High,2025-09-12,Pending
IT4542,E015,Software Bug,High,2025-09-12,Resolved
IT4543,E002,Software Bug,Low,2025-09-12,Resolved
IT4544,E009,Laptop Issue,Low,2025-09-12,Open
IT4545,E012,Software Bug,Low,2025-09-12,Resolved
IT4546,E010,Laptop Issue,High,2025-09-12,Resolved
IT4547,E013,Software Bug,Low,2025-09-12,Pending
IT4548,E020,Laptop Issue,Low,2025-09-12,Resolved
IT4549,E002,Laptop Issue,Low,2025-09-12,Pending
IT4550,E014,Laptop Issue,Low,2025-09-12,Resolved
IT4551,E018,VPN Setup,High,2025-09-12,Resolved
IT4552,E011,Laptop Issue,Low,2025-09-12,Resolved
IT4553,E019,VPN Setup,High,2025-09-12,Pending
IT4554,E008,Software Bug,High,2025-09-12,Open
IT4555,E013,Laptop Issue,Low,2025-09-12,Resolved
IT4556,E013,VPN Setup,Medium,2025-09-12,Open
IT4557,E007,VPN Setup,Medium,2025-09-12,Resolved
IT4558,E007,Email Issue,Low,2025-09-12,Pending
IT4559,E015,Laptop Issue,Medium,2025-09-12,Pending
IT4560,E003,VPN Setup,High,2025-09-12,Open
IT4561,E008,Email Issue,Medium,2025-09-12,Pending
IT4562,E008,Software Bug,Low,2025-09-12,Open
IT4563,E010,VPN Setup,Low,2025-09-12,Resolved
IT4564,E018,Software Bug,High,2025-09-12,Pending
IT4565,E004,VPN Setup,Medium,2025-09-12,Resolved
IT4566,E016,Email Issue,High,2025-09-12,Open
IT4567,E015,Email Issue,Low,2025-09-12,Open
IT4568,E010,Software Bug,Low,2025-09-12,Pending
IT4569,E004,VPN Setup,Medium,2025-09-12,Resolved
IT4570,E017,Software Bug,Low,2025-09-12,Pending
IT4571,E008,Laptop Issue,Medium,2025-09-12,Pending
IT4572,E004,Email Issue,Low,2025-09-12,Resolved
IT4573,E002,VPN Setup,High,2025-09-12,Open
IT4574,E019,Laptop Issue,Medium,2025-09-12,Open
IT4575,E014,VPN Setup,High,2025-09-12,Resolved
IT4576,E002,Software Bug,Low,2025-09-12,Pending
IT4577,E016,VPN Setup,High,2025-09-12,Open
IT4578,E006,Laptop Issue,High,2025-09-12,Pending
IT4579,E004,VPN Setup,Medium,2025-09-12,Resolved
IT4580,E001,VPN Setup,Medium,2025-09-12,Pending
IT4581,E012,Laptop Issue,High,2025-09-12,Resolved
IT4582,E012,Laptop Issue,High,2025-09-12,Pending
IT4583,E009,Laptop Issue,Low,2025-09-12,Open
IT4584,E007,VPN Setup,High,2025-09-12,Resolved
IT4585,E019,Software Bug,Low,2025-09-12,Pending
IT4586,E007,Laptop Issue,High,2025-09-12,Open
IT4587,E014,Email Issue,High,2025-09-12,Pending
IT4588,E013,Email Issue,Medium,2025-09-12,Open
IT4589,E011,Software Bug,Medium,2025-09-12,Resolved
IT4590,E009,VPN Setup,High,2025-09-12,Pending
IT4591,E005,VPN Setup,Low,2025-09-12,Open
IT4592,E015,Laptop Issue,Low,2025-09-12,Pending
IT4593,E001,Laptop Issue,Medium,2025-09-12,Resolved
IT4594,E010,Laptop Issue,Low,2025-09-12,Pending
IT4595,E007,Laptop Issue,High,2025-09-12,Pending
IT4596,E016,Software Bug,High,2025-09-12,Open
IT4597,E013,VPN Setup,Low,2025-09-12,Pending
IT4598,E006,VPN Setup,High,2025-09-12,Pending
IT4599,E020,Laptop Issue,High,2025-09-12,Resolved
IT4600,E013,VPN Setup,Low,2025-09-12,Resolved
IT4601,E017,Email Issue,High,2025-09-12,Resolved
IT4602,E005,Email Issue,High,2025-09-12,Open
IT4603,E020,Email Issue,High,2025-09-12,Open
IT4604,E011,VPN Setup,High,2025-09-12,Pending
IT4605,E014,Laptop Issue,Low,2025-09-12,Pending
IT4606,E018,Laptop Issue,High,2025-09-12,Open
IT4607,E003,VPN Setup,High,2025-09-12,Open
IT4608,E014,Email Issue,Low,2025-09-12,Pending
IT4609,E012,Laptop Issue,Medium,2025-09-12,Pending
IT4610,E002,Email Issue,Low,2025-09-12,Resolved
IT4611,E002,Software Bug,Medium,2025-09-12,Open
IT4612,E011,Email Issue,High,2025-09-12,Resolved
IT4613,E002,Software Bug,High,2025-09-12,Pending
IT4614,E004,VPN Setup,Medium,2025-09-12,Open
IT4615,E002,Software Bug,Medium,2025-09-12,Resolved
IT4616,E001,Laptop Issue,Low,2025-09-12,Pending
IT4617,E017,VPN Setup,High,2025-09-12,Open
IT4618,E008,VPN Setup,High,2025-09-12,Pending
IT4619,E014,VPN Setup,Medium,2025-09-12,Resolved
IT4620,E010,Software Bug,Low,2025-09-12,Open
IT4621,E002,Email Issue,Medium,2025-09-12,Pending
IT4622,E015,Email Issue,Low,2025-09-12,Resolved
IT4623,E007,Email Issue,Low,2025-09-12,Resolved
IT4624,E001,Email Issue,Medium,2025-09-12,Pending
IT4625,E009,Software Bug,Medium,2025-09-12,Pending
IT4626,E003,Software Bug,Medium,2025-09-12,Open
IT4627,E005,Email Issue,High,2025-09-12,Open
IT4628,E015,Software Bug,Low,2025-09-12,Pending
IT4629,E014,Software Bug,High,2025-09-12,Resolved
IT4630,E014,VPN Setup,Low,2025-09-12,Pending
IT4631,E006,VPN Setup,High,2025-09-12,Resolved
IT4632,E006,Email Issue,Low,2025-09-12,Resolved
IT4633,E018,Laptop Issue,Low,2025-09-12,Pending
IT4634,E010,VPN Setup,Medium,2025-09-12,Pending
IT4635,E011,VPN Setup,High,2025-09-12,Open
IT4636,E015,Email Issue,Medium,2025-09-12,Open
IT4637,E009,Email Issue,Low,2025-09-12,Resolved
IT4638,E018,Laptop Issue,Low,2025-09-12,Pending
IT4639,E018,Software Bug,Low,2025-09-12,Resolved
IT4640,E020,VPN Setup,High,2025-09-12,Pending
IT4641,E018,Email Issue,Medium,2025-09-12,Pending
IT4642,E002,Laptop Issue,Medium,2025-09-12,Resolved
IT4643,E006,Email Issue,High,2025-09-12,Open
IT4644,E016,Software Bug,Low,2025-09-12,Open
IT4645,E008,VPN Setup,Low,2025-09-12,Resolved
IT4646,E010,Email Issue,High,2025-09-12,Resolved
IT4647,E020,VPN Setup,Low,2025-09-12,Pending
IT4648,E004,VPN Setup,High,2025-09-12,Open
IT4649,E006,Software Bug,High,2025-09-12,Pending
IT4650,E020,Software Bug,High,2025-09-12,Open
IT4651,E016,VPN Setup,Medium,2025-09-12,Pending
IT4652,E017,Laptop Issue,High,2025-09-12,Open
IT4653,E009,Software Bug,Low,2025-09-12,Open
IT4654,E013,VPN Setup,High,2025-09-12,Resolved
IT4655,E013,Laptop Issue,Medium,2025-09-12,Pending
IT4656,E003,Software Bug,Low,2025-09-12,Resolved
IT4657,E015,Software Bug,Low,2025-09-12,Resolved
IT4658,E006,Email Issue,High,2025-09-12,Pending
IT4659,E018,VPN Setup,Low,2025-09-12,Open
IT4660,E002,Email Issue,High,2025-09-12,Pending
IT4661,E015,VPN Setup,Low,2025-09-12,Open
IT4662,E003,Software Bug,Medium,2025-09-12,Open
IT4663,E009,VPN Setup,Low,2025-09-12,Open
IT4664,E016,Software Bug,Medium,2025-09-12,Resolved
IT4665,E020,Email Issue,Medium,2025-09-12,Resolved
IT4666,E002,VPN Setup,Medium,2025-09-12,Resolved
IT4667,E016,Email Issue,Low,2025-09-12,Resolved
IT4668,E019,VPN Setup,Medium,2025-09-12,Open
IT4669,E020,Email Issue,Low,2025-09-12,Pending
IT4670,E002,Software Bug,High,2025-09-12,Open
IT4671,E004,Email Issue,Medium,2025-09-12,Resolved
IT4672,E018,Software Bug,Medium,2025-09-12,Resolved
IT4673,E006,Laptop Issue,Low,2025-09-12,Open
IT4674,E020,Software Bug,Low,2025-09-12,Resolved
IT4675,E019,Email Issue,Medium,2025-09-12,Open
IT4676,E005,Laptop Issue,Medium,2025-09-12,Open
IT4677,E007,VPN Setup,Medium,2025-09-12,Resolved
IT4678,E009,Email Issue,Medium,2025-09-12,Resolved
IT4679,E013,Software Bug,Medium,2025-09-12,Open
IT4680,E007,Laptop Issue,Medium,2025-09-12,Resolved
IT4681,E015,Laptop Issue,High,2025-09-12,Pending
IT4682,E007,Email Issue,High,2025-09-12,Resolved
IT4683,E006,Software Bug,Medium,2025-09-12,Open
IT4684,E013,Software Bug,High,2025-09-12,Resolved
IT4685,E002,Software Bug,Medium,2025-09-12,Resolved
IT4686,E006,Software Bug,High,2025-09-12,Resolved
IT4687,E011,Laptop Issue,High,2025-09-12,Open
IT4688,E004,Email Issue,High,2025-09-12,Pending
IT4689,E011,Email Issue,High,2025-09-12,Open
IT4690,E017,Software Bug,Medium,2025-09-12,Resolved
IT4691,E008,Laptop Issue,Medium,2025-09-12,Open
IT4692,E001,Laptop Issue,High,2025-09-12,Open
IT4693,E016,Software Bug,High,2025-09-12,Resolved
IT4694,E016,Email Issue,High,2025-09-12,Pending
IT4695,E020,Laptop Issue,High,2025-09-12,Pending
IT4696,E005,Email Issue,Low,2025-09-12,Open
IT4697,E008,Email Issue,High,2025-09-12,Pending
IT4698,E002,Software Bug,Low,2025-09-12,Resolved
IT4699,E002,VPN Setup,Medium,2025-09-12,Resolved
IT4700,E009,Laptop Issue,Low,2025-09-12,Pending
IT4701,E016,Laptop Issue,High,2025-09-12,Resolved
IT4702,E002,VPN Setup,Medium,2025-09-12,Open
IT4703,E008,Laptop Issue,Low,2025-09-12,Resolved
IT4704,E013,Email Issue,High,2025-09-12,Pending
IT4705,E019,Laptop Issue,Low,2025-09-12,Pending
IT4706,E003,VPN Setup,High,2025-09-12,Pending
IT4707,E012,Email Issue,High,2025-09-12,Pending
IT4708,E004,Laptop Issue,Low,2025-09-12,Resolved
IT4709,E019,Software Bug,Low,2025-09-12,Pending
IT4710,E006,Software Bug,Low,2025-09-12,Open
IT4711,E015,VPN Setup,Low,2025-09-12,Open
IT4712,E001,Email Issue,Low,2025-09-12,Resolved
IT4713,E005,VPN Setup,High,2025-09-12,Pending
IT4714,E009,VPN Setup,Low,2025-09-12,Open
IT4715,E006,Laptop Issue,Medium,2025-09-12,Resolved
IT4716,E006,Software Bug,Medium,2025-09-12,Pending
IT4717,E013,Email Issue,High,2025-09-12,Open
IT4718,E013,Laptop Issue,Low,2025-09-12,Pending
IT4719,E007,Software Bug,Low,2025-09-12,Pending
IT4720,E002,VPN Setup,Medium,2025-09-12,Open
IT4721,E011,Laptop Issue,High,2025-09-12,Open
IT4722,E016,Laptop Issue,Low,2025-09-12,Pending
IT4723,E007,Laptop Issue,High,2025-09-12,Open
IT4724,E020,VPN Setup,Low,2025-09-12,Open
IT4725,E017,Laptop Issue,Medium,2025-09-12,Resolved
IT4726,E013,Software Bug,Low,2025-09-12,Resolved
IT4727,E003,Email Issue,Medium,2025-09-12,Open
IT4728,E012,Software Bug,High,2025-09-12,Open
IT4729,E011,Laptop Issue,High,2025-09-12,Pending
IT4730,E018,VPN Setup,High,2025-09-12,Open
IT4731,E020,Laptop Issue,Low,2025-09-12,Resolved
IT4732,E002,Software Bug,Low,2025-09-12,Pending
IT4733,E006,Software Bug,High,2025-09-12,Open
IT4734,E017,Email Issue,High,2025-09-12,Resolved
IT4735,E014,Email Issue,Medium,2025-09-12,Resolved
IT4736,E019,Email Issue,Medium,2025-09-12,Open
IT4737,E009,Laptop Issue,High,2025-09-12,Pending
IT4738,E009,Laptop Issue,Medium,2025-09-12,Pending
IT4739,E014,VPN Setup,Medium,2025-09-12,Resolved
IT4740,E009,Software Bug,Low,2025-09-12,Open
IT4741,E013,VPN Setup,High,2025-09-12,Pending
IT4742,E020,Laptop Issue,Medium,2025-09-12,Resolved
IT4743,E003,Email Issue,Medium,2025-09-12,Pending
IT4744,E016,Laptop Issue,High,2025-09-12,Resolved
IT4745,E012,Email Issue,Low,2025-09-12,Resolved
IT4746,E018,Email Issue,High,2025-09-12,Open
IT4747,E017,Laptop Issue,Medium,2025-09-12,Open
IT4748,E011,VPN Setup,Medium,2025-09-12,Pending
IT4749,E017,VPN Setup,Low,2025-09-12,Resolved
IT4750,E011,Email Issue,Medium,2025-09-12,Pending
IT4751,E008,Email Issue,Low,2025-09-12,Open
IT4752,E018,Laptop Issue,Low,2025-09-12,Open
IT4753,E019,VPN Setup,High,2025-09-12,Open
IT4754,E014,Email Issue,Low,2025-09-12,Pending
IT4755,E016,Email Issue,High,2025-09-12,Open
IT4756,E014,VPN Setup,High,2025-09-12,Pending
IT4757,E017,Software Bug,Medium,2025-09-12,Pending
IT4758,E011,VPN Setup,Low,2025-09-12,Resolved
IT4759,E008,Email Issue,Low,2025-09-12,Open
IT4760,E002,Software Bug,Low,2025-09-12,Open
IT4761,E008,VPN Setup,High,2025-09-12,Pending
IT4762,E016,VPN Setup,Low,2025-09-12,Resolved
IT4763,E013,Software Bug,High,2025-09-12,Open
IT4764,E002,Email Issue,Medium,2025-09-12,Resolved
IT4765,E016,Email Issue,Medium,2025-09-12,Resolved
IT4766,E015,Laptop Issue,Low,2025-09-12,Open
IT4767,E009,Email Issue,Medium,2025-09-12,Resolved
IT4768,E014,Email Issue,High,2025-09-12,Open
IT4769,E020,VPN Setup,High,2025-09-12,Pending
IT4770,E019,VPN Setup,Low,2025-09-12,Pending
IT4771,E020,VPN Setup,High,2025-09-12,Open
IT4772,E019,Laptop Issue,Low,2025-09-12,Resolved
IT4773,E016,VPN Setup,High,2025-09-12,Pending
IT4774,E020,Email Issue,High,2025-09-12,Resolved
IT4775,E014,VPN Setup,High,2025-09-12,Resolved
IT4776,E005,Software Bug,Medium,2025-09-12,Pending
IT4777,E016,VPN Setup,Low,2025-09-12,Pending
IT4778,E007,Software Bug,Medium,2025-09-12,Resolved
IT4779,E012,Laptop Issue,High,2025-09-12,Pending
IT4780,E011,Software Bug,High,2025-09-12,Resolved
IT4781,E010,Laptop Issue,Medium,2025-09-12,Pending
IT4782,E003,Laptop Issue,Low,2025-09-12,Open
IT4783,E017,Laptop Issue,Medium,2025-09-12,Open
IT4784,E017,VPN Setup,Low,2025-09-12,Resolved
IT4785,E009,Laptop Issue,High,2025-09-12,Pending
